time_s,heat_balance,moisture_balance,heat_quadrature_difference,moisture_quadrature_difference
1.460000000000000000e+02,1.133622735091377476e-15,1.670580229154551814e-16,9.918995632527682239e-18,9.118465016845813206e-19
1.470000000000000000e+02,1.485328403596181698e-15,4.313903376550994544e-16,1.009587775392830547e-17,9.141820704729664305e-19
1.480000000000000000e+02,5.836115936751592870e-15,1.547930035115356790e-15,1.014520435858904437e-17,9.141820704729664305e-19
1.490000000000000000e+02,4.353927762338490332e-15,1.232845915945700901e-15,1.019761387604108100e-17,9.141820704729664305e-19
1.500000000000000000e+02,1.048836547148255136e-15,3.679505821175848229e-16,1.025310630628441381e-17,9.224863150538909021e-19
1.510000000000000000e+02,2.213861574070418742e-16,1.416821207004493238e-16,1.032093038769293288e-17,9.307905596348153737e-19
1.520000000000000000e+02,4.198486417776099311e-15,1.404133255896990273e-15,1.041341777143181987e-17,9.307905596348153737e-19
1.530000000000000000e+02,7.104768526715350374e-15,2.465691831891401802e-15,1.045657855050996795e-17,9.390948042157400379e-19
1.540000000000000000e+02,8.049977510822012352e-15,2.956292608048181500e-15,1.047815894004904122e-17,9.390948042157400379e-19
1.550000000000000000e+02,6.203522751171790330e-15,2.440315929676395969e-15,1.050436369877505954e-17,9.640075379585136453e-19
1.560000000000000000e+02,8.070389000512022949e-16,3.975558013684249942e-16,1.054261108559207889e-17,9.806160271203625884e-19
1.570000000000000000e+02,5.495401070387564131e-16,1.607140473617037231e-16,1.054261108559207889e-17,9.972245162822117242e-19
1.580000000000000000e+02,1.910829457903333171e-15,7.549330908964240205e-16,1.061814244897883765e-17,9.972245162822117242e-19
1.590000000000000000e+02,3.138659068487068692e-15,1.370298719610315960e-15,1.073221022225679945e-17,9.972245162822117242e-19
1.600000000000000000e+02,3.758854332145094181e-15,1.757281228389155109e-15,1.079078556529142844e-17,9.972245162822117242e-19
1.610000000000000000e+02,3.595562414625006245e-15,1.784771789122077963e-15,1.080928304203920553e-17,1.013833005444060667e-18
1.620000000000000000e+02,2.700597097447602944e-15,1.412591889968658949e-15,1.084011216995216889e-17,1.022137250024985139e-18
1.630000000000000000e+02,1.268652589963757702e-15,6.788053842514065220e-16,1.088327294903031543e-17,1.038745739186834275e-18
1.640000000000000000e+02,3.940987624763652936e-16,2.981668510263187333e-16,1.098192615835179632e-17,1.038745739186834275e-18
1.650000000000000000e+02,1.945371978917197623e-15,1.325890890734055753e-15,1.101275528626475967e-17,1.047049983767758746e-18
1.660000000000000000e+02,3.017760244938542518e-15,2.144263737167994454e-15,1.112374014675142529e-17,1.063658472929607689e-18
1.670000000000000000e+02,3.242286631528662837e-15,2.436086612640561532e-15,1.118539840257734892e-17,1.063658472929607689e-18
1.680000000000000000e+02,2.289227074464305129e-15,1.839752910587924065e-15,1.125938830956846036e-17,1.063658472929607689e-18
1.690000000000000000e+02,6.280458366157216149e-17,9.515963330627193484e-17,1.130871491422919926e-17,1.080266962091456633e-18
1.700000000000000000e+02,2.637792513786030684e-16,1.755166569871237841e-16,1.132114290641911291e-17,1.096875451253305768e-18
1.710000000000000000e+02,8.117492438258201479e-16,6.872640183230751001e-16,1.137663533666244572e-17,1.115560001560386070e-18
1.720000000000000000e+02,1.263942246189139750e-15,1.169406160408186319e-15,1.144754233086225943e-17,1.115560001560386070e-18
1.730000000000000000e+02,1.449215767990777666e-15,1.463343694398670615e-15,1.152153223785336933e-17,1.115560001560386070e-18
1.740000000000000000e+02,1.799351321904042506e-15,1.966632421662953230e-15,1.163251709834003495e-17,1.115560001560386070e-18
1.750000000000000000e+02,1.315756027709936823e-15,1.596567181027451435e-15,1.181749186581781046e-17,1.115560001560386070e-18
1.760000000000000000e+02,2.757121222743017968e-15,3.622410041192085204e-15,1.185448681931336618e-17,1.115560001560386070e-18
1.770000000000000000e+02,2.041148969001095249e-16,2.643323147396442730e-16,1.194080837746966080e-17,1.132168490722235013e-18
1.780000000000000000e+02,1.559123789398528949e-15,2.245767346028017786e-15,1.196701313619568066e-17,1.132168490722235013e-18
1.790000000000000000e+02,1.144613537232152564e-15,1.827064959480421149e-15,1.213349042692567600e-17,1.140472735303159485e-18
1.800000000000000000e+02,7.065515661926868168e-17,9.727429182418909169e-17,1.223830946182975079e-17,1.148776979884083957e-18
