time_s,heat_balance,moisture_balance,heat_quadrature_difference,moisture_quadrature_difference
9.000000000000000000e+01,8.871181592189433788e-12,8.684151829311891546e-13,7.185170695345289173e-18,4.759612830294237687e-19
9.100000000000000000e+01,8.931468497103473252e-12,8.726074934429599087e-13,7.252224048555981506e-18,4.764802983157315602e-19
9.200000000000000000e+01,9.060550365374453848e-12,8.819215068851259790e-13,7.375540560207831848e-18,4.847845428966560318e-19
9.300000000000000000e+01,9.171663449731211225e-12,8.904256061149298086e-13,7.412535513703387567e-18,4.847845428966560318e-19
9.400000000000000000e+01,9.309207450593294704e-12,9.015804297969428785e-13,7.424867164868572293e-18,4.847845428966560318e-19
9.500000000000000000e+01,9.432011608198653581e-12,9.127373681374736672e-13,7.437198816033757020e-18,4.868606040418871978e-19
9.600000000000000000e+01,9.517022715057013712e-12,9.210236575399321626e-13,7.508105810233572276e-18,4.868606040418871978e-19
9.700000000000000000e+01,9.609567624254228479e-12,9.310365656222698351e-13,7.557432414894311180e-18,4.868606040418871978e-19
9.800000000000000000e+01,9.670900225486231191e-12,9.380773211576750174e-13,7.625256496302828715e-18,4.868606040418871978e-19
9.900000000000000000e+01,9.727098552003901977e-12,9.446010426854494806e-13,7.625256496302828715e-18,5.034690932037362373e-19
1.000000000000000000e+02,9.799860802405016185e-12,9.530734220374845997e-13,7.725836526118869526e-18,5.034690932037362373e-19
1.010000000000000000e+02,9.862100929870931273e-12,9.604324336798361508e-13,7.759748566823129063e-18,5.076212154941984731e-19
1.020000000000000000e+02,9.973013039559970802e-12,9.738710885611998135e-13,7.772080217988313789e-18,5.242297046560475126e-19
1.030000000000000000e+02,1.006268463905466773e-11,9.852077728757536656e-13,7.839904299396831323e-18,5.242297046560475126e-19
1.040000000000000000e+02,1.018589467128194129e-11,1.001350018672274083e-12,7.864567601727202316e-18,5.325339492369719842e-19
1.050000000000000000e+02,1.027666142570423602e-11,1.013974530024239663e-12,7.975552462213867933e-18,5.408381938178964558e-19
1.060000000000000000e+02,1.037354299140328189e-11,1.027991544010253344e-12,8.024879066874606837e-18,5.574466829797455915e-19
1.070000000000000000e+02,1.044703220486027844e-11,1.039368406836647690e-12,8.058791107578866374e-18,5.657509275606700631e-19
1.080000000000000000e+02,1.051206242595535819e-11,1.049730233574441886e-12,8.108117712239606820e-18,5.657509275606700631e-19
