time_s,location,rho,cp,k,D
17220.0,surface,738.2776432534091,2566.748029560935,0.36510389299457424,8.368431607337449e-09
17280.0,surface,737.9643013781089,2564.3986623471715,0.3647775919926627,8.349009929045387e-09
17340.0,surface,737.6521091958255,2562.0511255561637,0.3644515452161338,8.329566408591685e-09
17400.0,surface,737.3410630137902,2559.705436860534,0.36412575511951867,8.310101243637601e-09
17460.0,surface,737.0311591332577,2557.361613769791,0.3638002241346932,8.290614631463672e-09
17520.0,surface,736.722393849829,2555.0196736306607,0.36347495467092505,8.271106768982248e-09
17580.0,surface,736.4147634546841,2552.6796336343914,0.3631499491158877,8.251577852858425e-09
17640.0,surface,736.1082642344061,2550.341510813465,0.3628252098352035,8.232028079471587e-09
17700.0,surface,735.802892472451,2548.005322050893,0.36250073917373515,8.212457645059438e-09
17760.0,surface,735.4986444488363,2545.671084076015,0.36217653945500217,8.19286674566547e-09
17820.0,surface,735.19551644152,2543.3388134732986,0.3618526129824026,8.173255577276768e-09
17880.0,surface,734.8935047262328,2541.008526679362,0.36152896203880025,8.1536243357838e-09
17940.0,surface,734.5926055775104,2538.6802399892713,0.3612055888873988,8.13397321708239e-09
18000.0,surface,734.2928152688864,2536.3539695564705,0.36088249577173204,8.114302417076144e-09
18060.0,surface,733.9941300734426,2534.0297313955116,0.36055968491604323,8.094612131721584e-09
18120.0,surface,733.6965462643873,2531.7075413850816,0.36023715852570576,8.074902557078208e-09
18180.0,surface,733.4000601152096,2529.3874152677995,0.3599149187871944,8.055173889308796e-09
18240.0,surface,733.1046679005916,2527.0693686559707,0.35959296786888484,8.03542632476707e-09
18300.0,surface,732.8103658961447,2524.753417028225,0.3592713079205868,8.015660059952535e-09
18360.0,surface,732.5171503795724,2522.439575737377,0.3589499410746356,7.995875291626925e-09
18420.0,surface,732.2250176303775,2520.127860006919,0.3586288694454054,7.976072216765675e-09
18480.0,surface,731.9339639306509,2517.818284936081,0.3583080951300112,7.956251032633401e-09
18540.0,surface,731.643985565325,2515.5108655007166,0.3579876202084329,7.93641193679835e-09
18600.0,surface,731.355078822324,2513.205616553418,0.35766744674353024,7.916555127134678e-09
18660.0,surface,731.0672399933065,2510.9025528284,0.35734757678172224,7.896680801894634e-09
18720.0,surface,730.780465373448,2508.601688938767,0.3570280123526065,7.876789159669546e-09
18780.0,surface,730.4947512623261,2506.3030393826475,0.3567087554698122,7.856880399477899e-09
18840.0,surface,730.2100939637137,2504.0066185406295,0.35638980813064297,7.836954720729596e-09
18900.0,surface,729.92648978619,2501.7124406797925,0.3560711723166379,7.817012323282698e-09
18960.0,surface,729.643935043309,2499.4205199542394,0.3557528499936443,7.797053407450723e-09
19020.0,surface,729.3624260537407,2497.1308704054272,0.3554348431118649,7.777078174007346e-09
19080.0,surface,729.081959141894,2494.843505966471,0.35511715360645435,7.757086824245356e-09
19140.0,surface,728.8025306375841,2492.55844045869,0.35479978339704027,7.737079559928162e-09
19200.0,surface,728.524136876917,2490.2756875981295,0.3544827343886291,7.717056583379255e-09
19260.0,surface,728.2467742020663,2487.9952609930733,0.3541660084712602,7.697018097446418e-09
19320.0,surface,727.9704389615455,2485.7171741456377,0.3538496075202274,7.676964305522665e-09
19380.0,surface,727.6951275107207,2483.4414404553777,0.3535335333965802,7.656895411593878e-09
19440.0,surface,727.4208362115072,2481.168073216216,0.35321778794669667,7.636811620195881e-09
19500.0,surface,727.1475614331165,2478.8970856220635,0.3529023730030644,7.616713136488238e-09
19560.0,surface,726.8752995518519,2476.6284907646177,0.3525872903839747,7.596600166223163e-09
19620.0,surface,726.6040469513833,2474.3623016351476,0.35227254189377044,7.576472915767407e-09
19680.0,surface,726.3338000231064,2472.098531127019,0.3519581293231971,7.556331592133635e-09
19740.0,surface,726.0645551659386,2469.837192033559,0.3516440544491054,7.536176402950163e-09
19800.0,surface,725.796308786921,2467.578297052674,0.3513303190350936,7.516007556519283e-09
19860.0,surface,725.5290573010235,2465.321858784835,0.35101692483122704,7.49582526178853e-09
19920.0,surface,725.2627971314193,2463.067889735014,0.35070387357430743,7.475629728373244e-09
19980.0,surface,724.9975247097439,2460.8164023145355,0.3503911669881299,7.455421166578143e-09
20040.0,surface,724.7332364759188,2458.5674088392575,0.35007880678323017,7.435199787370903e-09
20100.0,surface,724.4699288786821,2456.32092153378,0.3497667946574695,7.414965802433416e-09
20160.0,surface,724.2075983753941,2454.0769525295173,0.34945513229576625,7.394719424134148e-09
20220.0,surface,723.9462414322702,2451.8355138664238,0.3491438213703366,7.3744608655471e-09
20280.0,surface,723.6858545246,2449.596617494638,0.3488328635409219,7.35419034046927e-09
20340.0,surface,723.426434136592,2447.360275272928,0.34852226045457335,7.33390806339799e-09
20400.0,surface,723.167976761812,2445.126498972274,0.3482120137461492,7.313614249572362e-09
20460.0,surface,722.9104789030206,2442.895300274282,0.3479021250380947,7.293309114949965e-09
20520.0,surface,722.653937072363,2440.6666907726685,0.3475925959406484,7.27299287622173e-09
20580.0,surface,722.3983477915474,2438.440681974667,0.34728342805203705,7.252665750825788e-09
20640.0,surface,722.1437075917097,2436.2172852997237,0.34697462295829495,7.232327956927373e-09
20700.0,surface,721.8900130137813,2433.996512082597,0.346666182233694,7.211979713453289e-09
20760.0,surface,721.6372606083424,2431.7783735719845,0.3463581074405534,7.191621240070979e-09
20820.0,surface,721.3854469357796,2429.5628809318314,0.346050400129421,7.171252757200333e-09
20880.0,surface,721.1345685664323,2427.3500452425524,0.34574306183924336,7.150874486024599e-09
20940.0,surface,720.8846220804706,2425.139877499919,0.3454360940972109,7.130486648472385e-09
21000.0,surface,720.6356040682037,2422.9323886177417,0.34512949841913076,7.110089467245836e-09
21060.0,surface,720.3875111299495,2420.727589426717,0.34482327630926624,7.089683165802287e-09
21120.0,surface,720.1403398761631,2418.5254906755563,0.3445174292604939,7.069267968363136e-09
21180.0,surface,719.8940869275553,2416.326103032056,0.3442119587544522,7.048844099922097e-09
21240.0,surface,719.6487489149852,2414.129437082168,0.3439068662614122,7.028411786229264e-09
21300.0,surface,719.4043224797139,2411.9355033323095,0.3436021532405985,7.007971253813891e-09
21360.0,surface,719.1608042732909,2409.744312208396,0.343297821140055,6.987522729967772e-09
21420.0,surface,718.9181909576565,2407.5558740568285,0.3429938713967817,6.967066442752078e-09
21480.0,surface,718.6764792052377,2405.3701991454323,0.3426903054368656,6.946602621003136e-09
21540.0,surface,718.4356656988509,2403.1872976626737,0.34238712467537136,6.926131494318125e-09
21600.0,surface,718.1957471319126,2401.0071797196665,0.34208433051662035,6.9056532930732245e-09
21660.0,surface,717.9567202083377,2398.8298553493596,0.3417819243540777,6.885168248408649e-09
21720.0,surface,717.7185816426205,2396.655334507405,0.34147990757047286,6.864676592233359e-09
21780.0,surface,717.481328159911,2394.483627072981,0.3411782815379141,6.844178557229085e-09
21840.0,surface,717.2449564959272,2392.314742848145,0.34087704761779797,6.82367437683695e-09
21900.0,surface,717.009463397129,2390.1486915595715,0.3405762071610516,6.803164285272e-09
21960.0,surface,716.7748456206253,2387.985482857878,0.3402757615080386,6.782648517509413e-09
22020.0,surface,716.5410999342395,2385.8251263183956,0.33997571198866605,6.76212730928745e-09
22080.0,surface,716.308223116567,2383.667631441889,0.33967605992248456,6.741600897109701e-09
22140.0,surface,716.0762119568973,2381.5130076540327,0.33937680661861563,6.7210695182329004e-09
22200.0,surface,715.8450632553548,2379.361264306917,0.33907795337596064,6.7005334106778835e-09
22260.0,surface,715.614773822816,2377.212410678494,0.3387795014831242,6.6799928132170064e-09
22320.0,surface,715.3853404809585,2375.0664559732595,0.3384814522185083,6.659447965375325e-09
22380.0,surface,715.1567600623057,2372.923409322899,0.3381838068504026,6.6388991074316214e-09
22440.0,surface,714.9290294101553,2370.7832797858573,0.3378865666369246,6.618346480406673e-09
22500.0,surface,714.7021453786931,2368.6460763486543,0.33758973282620197,6.59779032607166e-09
22560.0,surface,714.4761048329183,2366.5118079254403,0.33729330665631113,6.577230886936146e-09
22620.0,surface,714.25090464868,2364.380483358602,0.33699728935536133,6.556668406248112e-09
22680.0,surface,714.0265417127092,2362.252111419337,0.3367016821415746,6.536103127993361e-09
22740.0,surface,713.8030129225531,2360.126700807311,0.33640648622323766,6.515535296884669e-09
22800.0,surface,713.5803151866671,2358.004260151815,0.33611170279886315,6.4949651583674796e-09
22860.0,surface,713.3584454243455,2355.8847980114033,0.33581733305713934,6.474392958608625e-09
22920.0,surface,713.137400565748,2353.768322874442,0.33552337817700584,6.453818944495035e-09
22980.0,surface,712.9171775519211,2351.6548431596275,0.33522983932772604,6.433243363632105e-09
23040.0,surface,712.6977733347401,2349.5443672157367,0.33493671766885236,6.4126664643332885e-09
23100.0,surface,712.4791848769777,2347.436903322616,0.3346440143503634,6.3920884956234746e-09
23160.0,surface,712.2614091522437,2345.3324596909197,0.3343517305126277,6.371509707228274e-09
23220.0,surface,712.0444431450004,2343.2310444625955,0.3340598672864716,6.350930349571643e-09
23280.0,surface,711.8282838505768,2341.132665711364,0.333768425793245,6.330350673773111e-09
23340.0,surface,711.6129282751117,2339.0373314425105,0.3334774071447932,6.309770931637514e-09
23400.0,surface,711.3983734356103,2336.9450495937867,0.3331868124435815,6.289191375656802e-09
23460.0,surface,711.1846163598876,2334.855828035213,0.33289664278266845,6.268612258999572e-09
23520.0,surface,710.9716540865761,2332.769674569528,0.3326068992457678,6.248033835507699e-09
23580.0,surface,710.7594836651319,2330.6865969326063,0.3323175829073064,6.227456359692486e-09
23640.0,surface,710.5481021557845,2328.6066027933452,0.33202869483240904,6.20688008672487e-09
23700.0,surface,710.3375066295771,2326.5296997544397,0.3317402360770055,6.186305272435341e-09
23760.0,surface,710.1276941683117,2324.4558953522264,0.3314522076878092,6.165732173303478e-09
23820.0,surface,709.918661864552,2322.385197057103,0.3311646107023754,6.145161046453661e-09
23880.0,surface,709.7104068216258,2320.317612273945,0.33087744614915904,6.124592149650798e-09
23940.0,surface,709.502926153578,2318.253148342041,0.3305907150475057,6.1040257412904445e-09
24000.0,surface,709.2962169851953,2316.191812535744,0.33030441840774216,6.083462080396938e-09
24060.0,surface,709.0902764519633,2314.1336120644505,0.3300185572311737,6.062901426613835e-09
24120.0,surface,708.885101700062,2312.0785540729717,0.3297331325101349,6.0423440401986386e-09
24180.0,surface,708.6806898863576,2310.0266456418713,0.3294481452280377,6.021790182017122e-09
24240.0,surface,708.4770381783525,2307.977893787384,0.3291635963593589,6.001240113532873e-09
24300.0,surface,708.2741437542159,2305.932305462154,0.3288794868697436,5.9806940968057205e-09
24360.0,surface,708.0720038027293,2303.8898875551145,0.3285958177159881,5.960152394480698e-09
24420.0,surface,707.8706155232802,2301.850646891861,0.3283125898460918,5.939615269782239e-09
24480.0,surface,707.6699761258556,2299.8145902350243,0.32802980419930894,5.919082986508396e-09
24540.0,surface,707.4700828310164,2297.7817242844603,0.3277474617061751,5.898555809022575e-09
24600.0,surface,707.2709328698816,2295.75205567753,0.3274655632885458,5.878034002246792e-09
24660.0,surface,707.0725234840965,2293.7255909892324,0.3271841098596156,5.857517831652763e-09
24720.0,surface,706.8748519258202,2291.7023367325332,0.32690310232396297,5.837007563255132e-09
24780.0,surface,706.6779154577157,2289.6822993587202,0.3266225415776,5.816503463604841e-09
24840.0,surface,706.4817113528791,2287.66548525714,0.3263424285079361,5.796005799776034e-09
24900.0,surface,706.2862368948826,2285.6519007561064,0.32606276399390366,5.775514839365001e-09
24960.0,surface,706.0914893777424,2283.6415521230397,0.3257835489059777,5.755030850480732e-09
25020.0,surface,705.8974661058985,2281.634445564733,0.325504784106213,5.734554101737241e-09
25080.0,surface,705.7041643941691,2279.6305872273633,0.3252264704482449,5.714084862242804e-09
25140.0,surface,705.5115815676982,2277.629983196418,0.32494860877728027,5.6936234015882756e-09
25200.0,surface,705.3197149620142,2275.632639497793,0.324671199930249,5.673169989847405e-09
25260.0,surface,705.1285619229595,2273.6385620975434,0.32439424473576994,5.65272489756315e-09
25320.0,surface,704.9381198066786,2271.6477569022504,0.32411774401420146,5.63228839574023e-09
25380.0,surface,704.7483859795904,2269.660229759229,0.3238416985776707,5.611860755836057e-09
25440.0,surface,704.5593578183608,2267.6759864567293,0.32356610923010126,5.591442249751272e-09
25500.0,surface,704.3710327098955,2265.695032724363,0.32329097676727264,5.57103314982275e-09
25560.0,surface,704.1834080513013,2263.7173742331997,0.3230163019768333,5.550633728812861e-09
25620.0,surface,703.9964812498678,2261.7430165960723,0.3227420856383434,5.5302442599010134e-09
25680.0,surface,703.8102497230475,2259.7719653678832,0.32246832852331714,5.509865016674934e-09
25740.0,surface,703.6247108984228,2257.8042260457564,0.32219503139524397,5.489496273120365e-09
25800.0,surface,703.4398622136924,2255.8398040694087,0.32192219500964014,5.46913830361284e-09
25860.0,surface,703.2557011166382,2253.8787048213126,0.32164982011407117,5.448791382907291e-09
25920.0,surface,703.0722250651036,2251.920933626985,0.3213779074481924,5.428455786128782e-09
25980.0,surface,702.8894315269728,2249.9664957552823,0.3211064577437892,5.408131788763305e-09
26040.0,surface,702.7073179801376,2248.015396418572,0.3208354717248017,5.387819666647009e-09
26100.0,surface,702.5258819124824,2246.0676407730925,0.320564950107374,5.367519695957553e-09
26160.0,surface,702.3451208218515,2244.1232339191342,0.3202948935998797,5.347232153203278e-09
26220.0,surface,702.1650322160269,2242.1821809013245,0.3200253029029617,5.326957315213463e-09
26280.0,surface,701.9856136127052,2240.2444867089143,0.31975617870957146,5.306695459128512e-09
26340.0,surface,701.806862539466,2238.310156275974,0.31948752170499634,5.2864468623889805e-09
26400.0,surface,701.6287765337548,2236.3791944817317,0.3192193325669072,5.266211802726193e-09
26460.0,surface,701.4513531428508,2234.4516061507784,0.3189516119653859,5.245990558151162e-09
26520.0,surface,701.2745899238439,2232.527396053346,0.31868436056296473,5.2257834069443165e-09
26580.0,surface,701.0984844436106,2230.606568905593,0.31841757901466566,5.205590627645156e-09
26640.0,surface,700.9230342787838,2228.689129369819,0.3181512679680304,5.185412499041019e-09
26700.0,surface,700.7482370157326,2226.775082054788,0.317885428063165,5.165249300157081e-09
26760.0,surface,700.5740902505322,2224.864431515948,0.31762005993277054,5.1451013102448585e-09
26820.0,surface,700.4005915889396,2222.957182255712,0.3173551642021821,5.124968808771576e-09
26880.0,surface,700.2277386463685,2221.0533387237374,0.31709074148940797,5.104852075409254e-09
26940.0,surface,700.0555290478605,2219.1529053171635,0.31682679240516154,5.084751390023192e-09
27000.0,surface,699.8839604280632,2217.255886380913,0.3165633175529046,5.06466703266137e-09
27060.0,surface,699.7130304312004,2215.3622862079374,0.3163003175288802,5.044599283542601e-09
27120.0,surface,699.5427367110476,2213.472109039489,0.3160377929221513,5.024548423045509e-09
27180.0,surface,699.3730769309066,2211.585359065406,0.31577574431463973,5.00451473169702e-09
27240.0,surface,699.2040487635771,2209.7020404243576,0.3155141722811608,4.984498490160693e-09
27300.0,surface,699.0356498913332,2207.8221572041434,0.31525307738946434,4.964499979225271e-09
27360.0,surface,698.8678780058952,2205.945713441945,0.3149924602002701,4.9445194797929434e-09
27420.0,surface,698.700730808404,2204.072713124604,0.3147323212673061,4.9245572728673995e-09
27480.0,surface,698.5342060093957,2202.203160188905,0.31447266113734784,4.904613639542257e-09
27540.0,surface,698.3683013287733,2200.3370585218318,0.3142134803502544,4.884688860988776e-09
27600.0,surface,698.203014495783,2198.4744119608613,0.31395477943900846,4.8647832184440916e-09
27660.0,surface,698.0383432489859,2196.6152242942253,0.3136965589297535,4.844896993198957e-09
27720.0,surface,697.8742853362327,2194.759499261192,0.3134388193418322,4.825030466585549e-09
27780.0,surface,697.7108385146373,2192.9072405523443,0.3131815611878256,4.8051839199653166e-09
27840.0,surface,697.5480005505505,2191.0584518098526,0.31292478497359066,4.785357634716394e-09
27900.0,surface,697.3857692195335,2189.2131366277586,0.3126684911982998,4.765551892221393e-09
27960.0,surface,697.2241423063319,2187.3712985522498,0.3124126803544791,4.745766973854741e-09
28020.0,surface,697.0631176048497,2185.5329410819413,0.3121573529280474,4.726003160970142e-09
28080.0,surface,696.9026929181224,2183.698067668154,0.31190250939835473,4.70626073488786e-09
28140.0,surface,696.7428660582914,2181.866681715199,0.31164815023822207,4.686539976881996e-09
28200.0,surface,696.5836348465771,2180.0387865806524,0.3113942759139795,4.666841168167661e-09
28260.0,surface,696.4249971132534,2178.214385575644,0.3111408868855061,4.64716458988801e-09
28320.0,surface,696.2669506976213,2176.393481965136,0.3108879836062689,4.62751052310132e-09
28380.0,surface,696.1094934479822,2174.5760789682054,0.3106355665233619,4.607879248767903e-09
28440.0,surface,695.9526232216128,2172.7621797583324,0.31038363607754615,4.588271047736975e-09
28500.0,surface,695.7963378847379,2170.9517874636767,0.31013219270328846,4.568686200733386e-09
28560.0,surface,695.6406353125047,2169.144905167369,0.3098812368288012,4.549124988344418e-09
28620.0,surface,695.485513388957,2167.3415359077926,0.30963076887608226,4.529587691006381e-09
28680.0,surface,695.3309700070083,2165.5416826788664,0.3093807892609537,4.510074588991148e-09
28740.0,surface,695.1770030684173,2163.745348430341,0.30913129839310294,4.490585962392717e-09
28800.0,surface,695.0236104837597,2161.95253606807,0.3088822966761208,4.47112209111354e-09
28860.0,surface,694.8707901724042,2160.1632484543093,0.3086337845075429,4.451683254850962e-09
28920.0,surface,694.7185400624853,2158.377488408,0.30838576227888886,4.432269733083421e-09
28980.0,surface,694.5668580908778,2156.5952587050506,0.3081382303757014,4.412881805056649e-09
29040.0,surface,694.4157422031709,2154.816562078638,0.3078911891775886,4.39351974976997e-09
29100.0,surface,694.2651903536421,2153.0414012194788,0.307644639058261,4.374183845962064e-09
29160.0,surface,694.1152005052314,2151.2697787761317,0.3073985803855738,4.354874372097244e-09
29220.0,surface,693.9657706295158,2149.50169735528,0.30715301352156665,4.3355916063512396e-09
29280.0,surface,693.8168987066822,2147.7371595220166,0.3069079388225023,4.316335826597052e-09
29340.0,surface,693.668582725504,2145.9761678001482,0.3066633566389094,4.297107310390873e-09
29400.0,surface,693.5208206833128,2144.2187246724634,0.30641926731561997,4.277906334957609e-09
29460.0,surface,693.3736105859741,2142.4648325810413,0.30617567119181127,4.258733177176745e-09
29520.0,surface,693.2269504478614,2140.714493927531,0.3059325686010459,4.239588113567818e-09
29580.0,surface,693.0808382918301,2138.9677110734383,0.30568995987131087,4.220471420275915e-09
29640.0,surface,692.9352721491925,2137.2244863404326,0.3054478453250601,4.201383373057325e-09
29700.0,surface,692.7902500596913,2135.4848220106123,0.3052062252792517,4.1823242472646765e-09
29760.0,surface,692.6457700714747,2133.7487203268147,0.30496510004539096,4.163294317832513e-09
29820.0,surface,692.5018302410707,2132.016183492901,0.3047244699295696,4.144293859262484e-09
29880.0,surface,692.3584286333613,2130.2872136740366,0.30448433523250507,4.125323145608487e-09
29940.0,surface,692.2155633215576,2128.5618129969994,0.3042446962495832,4.106382450462004e-09
30000.0,surface,692.0732323871732,2126.839983550449,0.3040055532708957,4.087472046936997e-09
30060.0,surface,691.9314339199998,2125.1217273852308,0.3037669065812821,4.068592207655073e-09
30120.0,surface,691.7901660180812,2123.4070465146624,0.30352875646036975,4.04974320473048e-09
30180.0,surface,691.6494267876877,2121.6959429148137,0.303291103182613,4.03092530975488e-09
30240.0,surface,691.5092143432918,2119.9884185248166,0.3030539470173356,4.012138793782481e-09
30300.0,surface,691.369526807541,2118.284475247129,0.3028172882287679,3.993383927314558e-09
30360.0,surface,691.2303623112343,2116.584114947844,0.30258112707608936,3.9746609802844226e-09
30420.0,surface,691.091718993296,2114.8873394569687,0.30234546381346783,3.9559702220420625e-09
30480.0,surface,690.95359500075,2113.19415056871,0.3021102986900986,3.937311921338732e-09
30540.0,surface,690.8159884886956,2111.504550041769,0.30187563195024575,3.918686346311653e-09
30600.0,surface,690.6788976202804,2109.81853959962,0.30164146383328055,3.900093764468427e-09
30660.0,surface,690.5423205666772,2108.1361209308034,0.30140779457372263,3.881534442671686e-09
30720.0,surface,690.4062555070574,2106.4572956892093,0.30117462440127907,3.863008647123412e-09
30780.0,surface,690.2707006285657,2104.7820654943616,0.3009419535408836,3.844516643349398e-09
30840.0,surface,690.1356541262966,2103.1104319317174,0.30070978221273853,3.826058696183684e-09
30900.0,surface,690.001114203267,2101.4423965529286,0.3004781106323512,3.80763506975271e-09
30960.0,surface,689.8670790703924,2099.777960876141,0.3002469390105751,3.789246027459623e-09
31020.0,surface,689.7335469464608,2098.1171263862707,0.30001626755364874,3.7708918319685055e-09
31080.0,surface,689.6005160581085,2096.4598945352886,0.2997860964632345,3.75257274518854e-09
31140.0,surface,689.4679846397934,2094.806266742495,0.29955642593645765,3.734289028258057e-09
31200.0,surface,689.3359509337712,2093.1562443948064,0.29932725616594535,3.7160409415286566e-09
31260.0,surface,689.2044131900703,2091.5098288470435,0.29909858733986716,3.697828744549439e-09
31320.0,surface,689.073369666467,2089.8670214222075,0.29887041964197325,3.679652696050828e-09
31380.0,surface,688.9428186284587,2088.227823411745,0.29864275325163125,3.661513053928526e-09
31440.0,surface,688.8127583492411,2086.5922360758486,0.2984155883438679,3.643410075227641e-09
31500.0,surface,688.6831871096815,2084.9602606437156,0.2981889250894049,3.6253440161263785e-09
31560.0,surface,688.5541031982926,2083.3318983138092,0.2979627636546957,3.6073151319197778e-09
31620.0,surface,688.425504911208,2081.7071502541376,0.29773710420196353,3.5893236770035718e-09
31680.0,surface,688.297390552158,2080.086017602545,0.2975119468892423,3.5713699048581416e-09
31740.0,surface,688.1697584324444,2078.4685014669767,0.29728729187041336,3.5534540680322706e-09
31800.0,surface,688.0426068709137,2076.8546029257313,0.2970631392952404,3.5355764181266548e-09
31860.0,surface,687.9159341939366,2075.2443230277854,0.2968394893094146,3.5177372057781563e-09
31920.0,surface,687.7897387353811,2073.637662793046,0.2966163420545897,3.499936680643371e-09
31980.0,surface,687.6640188365851,2072.0346232125794,0.2963936976684138,3.4821750913818175e-09
32040.0,surface,687.5387728463271,2070.435205248834,0.29617155628456027,3.4644526856391036e-09
32100.0,surface,687.4139991208108,2068.8394098360195,0.2959499180327804,3.446769710031793e-09
32160.0,surface,687.2896960236284,2067.247237880229,0.2957287830389207,3.4291264101294323e-09
32220.0,surface,687.1658619257383,2065.658690259734,0.2955081514249631,3.411523030438462e-09
32280.0,surface,687.0424952054454,2064.073767825311,0.29528802330907095,3.3939598143865015e-09
32340.0,surface,686.919594248392,2062.492471400712,0.29506839880565444,3.3764370043082704e-09
32400.0,surface,686.7971574475018,2060.914801782531,0.2948492780253515,3.358954841424682e-09
32460.0,surface,686.6751832029635,2059.3407597405503,0.2946306610750764,3.3415135658274015e-09
32520.0,surface,686.5536699222035,2057.7703460179973,0.29441254805805517,3.3241134164623846e-09
32580.0,surface,686.4326160198736,2056.2035613319367,0.2941949390738801,3.3067546311147993e-09
32640.0,surface,686.3120199178197,2054.6404063734617,0.2939778342185363,3.2894374463919413e-09
32700.0,surface,686.1918800450494,2053.0808818078376,0.29376123358442185,3.2721620977054633e-09
32760.0,surface,686.0721948377122,2051.524988274831,0.29354513726039316,3.2549288192557308e-09
32820.0,surface,685.9529627390737,2049.972726388935,0.29332954533179656,3.2377378440151003e-09
32880.0,surface,685.8341821994893,2048.4240967396136,0.29311445788050194,3.22058940371128e-09
32940.0,surface,685.7158516763765,2046.8790998915008,0.29289987498493064,3.2034837288103725e-09
33000.0,surface,685.5979696341931,2045.3377363846926,0.2926857967200962,3.1864210485008945e-09
33060.0,surface,685.4805345444084,2043.8000067349408,0.29247222315763066,3.1694015906766955e-09
33120.0,surface,685.3635448854787,2042.265911433894,0.2922591543658186,3.152425581920479e-09
33180.0,surface,685.2469991428217,2040.735450949333,0.2920465904096296,3.135493247487316e-09
33240.0,surface,685.130895808788,2039.2086257253668,0.29183453135074533,3.1186048112876515e-09
33300.0,surface,685.015233382639,2037.6854361826975,0.2916229772475969,3.1017604958712396e-09
33360.0,surface,684.900010370518,2036.1658827188057,0.2914119281553897,3.0849605224100994e-09
33420.0,surface,684.7852252854246,2034.6499657081802,0.2912013841261361,3.0682051106821296e-09
33480.0,surface,684.6708766471902,2033.1376855025442,0.29099134520868664,3.0514944790546073e-09
33540.0,surface,684.5569629824482,2031.6290424310334,0.29078181144875465,3.0348288444673003e-09
33600.0,surface,684.4434828246123,2030.1240368004526,0.2905727828889517,3.0182084224164085e-09
33660.0,surface,684.3304347138458,2028.6226688954375,0.29036425956881073,3.001633426937562e-09
33720.0,surface,684.2178171970373,2027.1249389786758,0.29015624152481606,2.9851040705895057e-09
33780.0,surface,684.105628827775,2025.630847291123,0.28994872879043376,2.968620564437794e-09
33840.0,surface,683.9938681663164,2024.1403940521543,0.2897417213961325,2.952183118037756e-09
33900.0,surface,683.8825337795663,2022.6535794598176,0.2895352193694191,2.9357919394188186e-09
33960.0,surface,683.7716242410465,2021.1704036909757,0.2893292227348577,2.9194472350674074e-09
34020.0,surface,683.66113813087,2019.6908669015106,0.2891237315140987,2.903149209910869e-09
34080.0,surface,683.5510740357149,2018.2149692265266,0.2889187457259065,2.8868980673012454e-09
34140.0,surface,683.4414305487945,2016.742710780477,0.28871426538617734,2.870694008998358e-09
34200.0,surface,683.3322062698345,2015.2740916574141,0.28851029050797417,2.8545372351543314e-09
34260.0,surface,683.2233998050415,2013.8091119311025,0.288306821101542,2.8384279442966226e-09
34320.0,surface,683.1150097670773,2012.3477716552102,0.28810385717433473,2.8223663333120974e-09
34380.0,surface,683.0070347750329,2010.8900708634987,0.2879013987310415,2.806352597431047e-09
34440.0,surface,682.8994734543968,2009.4360095699244,0.2876994457736006,2.7903869302103993e-09
34500.0,surface,682.7923244370329,2007.985587768878,0.28749799830123307,2.7744695235184993e-09
34560.0,surface,682.6855863611473,2006.5388054352716,0.2872970563104544,2.7586005675183306e-09
34620.0,surface,682.5792578712632,2005.0956625247154,0.2870966197950994,2.7427802506517683e-09
34680.0,surface,682.4733376181935,2003.6561589736907,0.2868966887463459,2.7270087596239463e-09
34740.0,surface,682.3678242590083,2002.2202946996226,0.28669726315272537,2.711286279386545e-09
34800.0,surface,682.2627164570135,2000.7880696011134,0.28649834300015464,2.695612993123054e-09
34860.0,surface,682.1580128817159,1999.3594835579986,0.2862999282719442,2.6799890822320518e-09
34920.0,surface,682.0537122087973,1997.9345364315086,0.2861020189488206,2.6644147263118706e-09
34980.0,surface,681.9498131200878,1996.5132280644216,0.2859046150089475,2.6488901031452666e-09
35040.0,surface,681.8463143035309,1995.095558281108,0.28570771642793164,2.6334153886828767e-09
35100.0,surface,681.7432144531628,1993.6815268877533,0.28551132317885464,2.617990757028966e-09
35160.0,surface,681.640512269076,1992.271133672384,0.28531543523227554,2.6026163804249473e-09
35220.0,surface,681.5382064573932,1990.864378405009,0.2851200525562512,2.5872924292343934e-09
35280.0,surface,681.43629573024,1989.4612608377556,0.28492517511635496,2.572019071928101e-09
35340.0,surface,681.3347788057084,1988.0617807048843,0.28473080287567837,2.5567964750678936e-09
35400.0,surface,681.2336544078366,1986.6659377229962,0.28453693579486056,2.5416248032927926e-09
35460.0,surface,681.1329212665712,1985.2737315910285,0.2843435738320873,2.5265042193028415e-09
35520.0,surface,681.0325781177401,1983.8851619903753,0.2841507169431077,2.511434883844619e-09
35580.0,surface,680.9326237030245,1982.5002285850055,0.2839583650812507,2.4964169556966947e-09
35640.0,surface,680.8330567699227,1981.1189310214363,0.2837665181974217,2.4814505916538057e-09
35700.0,surface,680.7338760717272,1979.7412689289386,0.28357517624013034,2.4665359465135785e-09
35760.0,surface,680.6350803674878,1978.3672419194927,0.2833843391554851,2.451673173060765e-09
35820.0,surface,680.5366684219829,1976.9968495878911,0.2831940068872071,2.436862422053261e-09
35880.0,surface,680.4386390056914,1975.6300915118309,0.28300417937664313,2.4221038422080415e-09
