time_s,heat_balance,moisture_balance,heat_quadrature_difference,moisture_quadrature_difference
9.400000000000000000e+01,1.273698938260964873e-12,1.013799013367252442e-13,7.200727183289029919e-18,4.540771297197998161e-19
9.500000000000000000e+01,1.285080698935033449e-12,1.025091289852930033e-13,7.317877869358287899e-18,4.540771297197998161e-19
9.600000000000000000e+01,1.297486174322785426e-12,1.037694654619716356e-13,7.456608944966619149e-18,4.623813743007243840e-19
9.700000000000000000e+01,1.312901559382518318e-12,1.053808352526244969e-13,7.569135261848932085e-18,4.789898634625733272e-19
9.800000000000000000e+01,1.332157444733156250e-12,1.074933791120237346e-13,7.581466913014118352e-18,4.872941080434978951e-19
9.900000000000000000e+01,1.349610053475411431e-12,1.095329672525548321e-13,7.584549825805414534e-18,4.872941080434978951e-19
1.000000000000000000e+02,1.363125599879381833e-12,1.112172927620758463e-13,7.649290994422635886e-18,4.914462303339601308e-19
1.010000000000000000e+02,1.374421789308211302e-12,1.126880377612872290e-13,7.754110029326709140e-18,5.039025972053469345e-19
1.020000000000000000e+02,1.384839499623074533e-12,1.140847697123715110e-13,7.769524593283190047e-18,5.039025972053469345e-19
1.030000000000000000e+02,1.395104908822558552e-12,1.154804443341968199e-13,7.881665546066591924e-18,5.039025972053469345e-19
1.040000000000000000e+02,1.407991624332617384e-12,1.172842480499801556e-13,7.893997197231776650e-18,5.122068417862714061e-19
1.050000000000000000e+02,1.419329421798122631e-12,1.189421403280272107e-13,7.958738365848998003e-18,5.205110863671958777e-19
1.060000000000000000e+02,1.429046075947863770e-12,1.204160573150154619e-13,8.026562447257517078e-18,5.288153309481205419e-19
1.070000000000000000e+02,1.437637742992766870e-12,1.217652094494466150e-13,8.069723226335663619e-18,5.371195755290450135e-19
1.080000000000000000e+02,1.445526783757956042e-12,1.230466925113044044e-13,8.209610394240731130e-18,5.371195755290450135e-19
1.090000000000000000e+02,1.454415987517955719e-12,1.245227241568105763e-13,8.271268650066656301e-18,5.371195755290450135e-19
1.100000000000000000e+02,1.462044389260949593e-12,1.258094938649631677e-13,8.428497202422766181e-18,5.391956366742760832e-19
1.110000000000000000e+02,1.468784106145131911e-12,1.269799573546303187e-13,8.471657981500912722e-18,5.433477589647383190e-19
1.120000000000000000e+02,1.474968002463909503e-12,1.280806371132061854e-13,8.561062452448505068e-18,5.433477589647383190e-19
1.130000000000000000e+02,1.480775856338013459e-12,1.291421956892005936e-13,8.588808667570170702e-18,5.516520035456628869e-19
1.140000000000000000e+02,1.487277700861577659e-12,1.303549523492260843e-13,8.638135272230911147e-18,5.682604927075118301e-19
1.150000000000000000e+02,1.492769176645486439e-12,1.314048803033719535e-13,8.687461876891651592e-18,5.765647372884363980e-19
1.160000000000000000e+02,1.497627111191708949e-12,1.323480180023630005e-13,8.773783435047946215e-18,5.807168595788986338e-19
1.170000000000000000e+02,1.502141975699680322e-12,1.332382892384061294e-13,8.832358778082575205e-18,5.807168595788986338e-19
1.180000000000000000e+02,1.506450370138864035e-12,1.340989552551984180e-13,8.897485310798709158e-18,5.807168595788986338e-19
1.190000000000000000e+02,1.511346772492579459e-12,1.351023607219501060e-13,9.045465124780930493e-18,5.807168595788986338e-19
1.200000000000000000e+02,1.512292766533981921e-12,1.352990239641164093e-13,9.113289206189446487e-18,5.848689818693608695e-19
1.210000000000000000e+02,2.018025106354199955e-12,1.764851705883298498e-13,9.199267737611213725e-18,5.899072061854946098e-19
1.220000000000000000e+02,2.044328451048962303e-12,1.764809412712940083e-13,9.259384537041490035e-18,5.930212979033413589e-19
1.230000000000000000e+02,2.068653451358384903e-12,1.764767119542581920e-13,9.322584249263062527e-18,5.956163743348803165e-19
1.240000000000000000e+02,2.062505667675212875e-12,1.764777692835171524e-13,9.382701048693340378e-18,6.018445577705736220e-19
