time_s,radius_cm,temperature_C,moisture
9.000000000000000000e+02,5.029296875000000000e-01,2.945984078132347150e+01,2.549999786570183335e+00
9.000000000000000000e+02,5.030273437500000222e-01,2.945989395284623669e+01,2.549999786215895625e+00
9.000000000000000000e+02,5.031250000000000444e-01,2.945994713509704255e+01,2.549999785861038148e+00
9.000000000000000000e+02,5.032226562500000666e-01,2.946000032807613422e+01,2.549999785505610461e+00
9.000000000000000000e+02,5.033203124999999778e-01,2.946005353178372488e+01,2.549999785149608122e+00
9.000000000000000000e+02,5.034179687500000000e-01,2.946010674622005610e+01,2.549999784793034241e+00
9.000000000000000000e+02,5.035156250000000222e-01,2.946015997138535525e+01,2.549999784435886152e+00
9.000000000000000000e+02,5.036132812500000444e-01,2.946021320727984971e+01,2.549999784078161635e+00
9.000000000000000000e+02,5.037109375000000666e-01,2.946026645390377041e+01,2.549999783719862023e+00
9.000000000000000000e+02,5.038085937499999778e-01,2.946031971125734117e+01,2.549999783360985095e+00
9.000000000000000000e+02,5.039062500000000000e-01,2.946037297934080712e+01,2.549999783001530851e+00
9.000000000000000000e+02,5.040039062500000222e-01,2.946042625815438498e+01,2.549999782641497070e+00
9.000000000000000000e+02,5.041015625000000444e-01,2.946047954769831989e+01,2.549999782280885974e+00
9.000000000000000000e+02,5.041992187500000666e-01,2.946053284797281790e+01,2.549999781919692232e+00
9.000000000000000000e+02,5.042968749999999778e-01,2.946058615897813482e+01,2.549999781557918066e+00
9.000000000000000000e+02,5.043945312500000000e-01,2.946063948071449090e+01,2.549999781195560811e+00
9.000000000000000000e+02,5.044921875000000222e-01,2.946069281318210997e+01,2.549999780832620466e+00
9.000000000000000000e+02,5.045898437499999334e-01,2.946074615638122651e+01,2.549999780469097921e+00
9.000000000000000000e+02,5.046875000000000666e-01,2.946079951031207855e+01,2.549999780104987845e+00
9.000000000000000000e+02,5.047851562500000888e-01,2.946085287497487926e+01,2.549999779740293793e+00
9.000000000000000000e+02,5.048828125000000000e-01,2.946090625036988442e+01,2.549999779375012210e+00
9.000000000000000000e+02,5.049804687500000222e-01,2.946095963649730720e+01,2.549999779009142209e+00
9.000000000000000000e+02,5.050781249999999334e-01,2.946101303335737853e+01,2.549999778642684234e+00
9.000000000000000000e+02,5.051757812499999556e-01,2.946106644095033289e+01,2.549999778275636952e+00
9.000000000000000000e+02,5.052734375000000888e-01,2.946111985927639765e+01,2.549999777907999476e+00
9.000000000000000000e+02,5.053710937500000000e-01,2.946117328833580729e+01,2.549999777539770029e+00
9.000000000000000000e+02,5.054687500000000222e-01,2.946122672812879983e+01,2.549999777170948168e+00
9.000000000000000000e+02,5.055664062500000444e-01,2.946128017865559201e+01,2.549999776801533002e+00
9.000000000000000000e+02,5.056640624999999556e-01,2.946133363991642184e+01,2.549999776431524534e+00
9.000000000000000000e+02,5.057617187499999778e-01,2.946138711191152026e+01,2.549999776060920542e+00
9.000000000000000000e+02,5.058593750000000000e-01,2.946144059464110754e+01,2.549999775689720138e+00
9.000000000000000000e+02,5.059570312500000222e-01,2.946149408810543946e+01,2.549999775317923323e+00
9.000000000000000000e+02,5.060546875000000444e-01,2.946154759230471853e+01,2.549999774945528763e+00
9.000000000000000000e+02,5.061523437499999556e-01,2.946160110723918990e+01,2.549999774572535127e+00
9.000000000000000000e+02,5.062499999999999778e-01,2.946165463290909159e+01,2.549999774198942415e+00
9.000000000000000000e+02,5.063476562500000000e-01,2.946170816931463676e+01,2.549999773824747074e+00
9.000000000000000000e+02,5.064453125000000222e-01,2.946176171645608122e+01,2.549999773449952212e+00
9.000000000000000000e+02,5.065429687500000444e-01,2.946181527433362746e+01,2.549999773074554721e+00
9.000000000000000000e+02,5.066406249999999556e-01,2.946186884294752772e+01,2.549999772698553269e+00
9.000000000000000000e+02,5.067382812499999778e-01,2.946192242229800229e+01,2.549999772321947411e+00
9.000000000000000000e+02,5.068359375000000000e-01,2.946197601238528563e+01,2.549999771944736704e+00
9.000000000000000000e+02,5.069335937500000222e-01,2.946202961320961577e+01,2.549999771566918927e+00
9.000000000000000000e+02,5.070312500000000444e-01,2.946208322477121655e+01,2.549999771188494080e+00
9.000000000000000000e+02,5.071289062500000666e-01,2.946213684707032243e+01,2.549999770809462163e+00
9.000000000000000000e+02,5.072265624999999778e-01,2.946219048010716079e+01,2.549999770429820067e+00
9.000000000000000000e+02,5.073242187500000000e-01,2.946224412388196967e+01,2.549999770049568681e+00
9.000000000000000000e+02,5.074218750000000222e-01,2.946229777839497643e+01,2.549999769668706229e+00
9.000000000000000000e+02,5.075195312500000444e-01,2.946235144364641201e+01,2.549999769287231821e+00
9.000000000000000000e+02,5.076171875000000666e-01,2.946240511963650377e+01,2.549999768905144126e+00
9.000000000000000000e+02,5.077148437499999778e-01,2.946245880636549686e+01,2.549999768522443144e+00
9.000000000000000000e+02,5.078125000000000000e-01,2.946251250383361153e+01,2.549999768139127099e+00
9.000000000000000000e+02,5.079101562500000222e-01,2.946256621204108228e+01,2.549999767755195546e+00
9.000000000000000000e+02,5.080078125000000444e-01,2.946261993098814713e+01,2.549999767370647152e+00
9.000000000000000000e+02,5.081054687500000666e-01,2.946267366067502991e+01,2.549999766985481031e+00
9.000000000000000000e+02,5.082031249999999778e-01,2.946272740110196153e+01,2.549999766599696738e+00
9.000000000000000000e+02,5.083007812500000000e-01,2.946278115226918004e+01,2.549999766213292496e+00
9.000000000000000000e+02,5.083984375000000222e-01,2.946283491417691991e+01,2.549999765826268305e+00
9.000000000000000000e+02,5.084960937499999334e-01,2.946288868682540141e+01,2.549999765438621946e+00
9.000000000000000000e+02,5.085937500000000666e-01,2.946294247021485546e+01,2.549999765050353862e+00
9.000000000000000000e+02,5.086914062500000888e-01,2.946299626434553787e+01,2.549999764661461388e+00
9.000000000000000000e+02,5.087890625000000000e-01,2.946305006921765468e+01,2.549999764271945857e+00
9.000000000000000000e+02,5.088867187500000222e-01,2.946310388483145104e+01,2.549999763881803716e+00
9.000000000000000000e+02,5.089843749999999334e-01,2.946315771118715787e+01,2.549999763491035853e+00
9.000000000000000000e+02,5.090820312499999556e-01,2.946321154828500610e+01,2.549999763099641381e+00
9.000000000000000000e+02,5.091796875000000888e-01,2.946326539612521955e+01,2.549999762707618522e+00
9.000000000000000000e+02,5.092773437500000000e-01,2.946331925470804691e+01,2.549999762314965057e+00
9.000000000000000000e+02,5.093750000000000222e-01,2.946337312403370845e+01,2.549999761921682317e+00
9.000000000000000000e+02,5.094726562500000444e-01,2.946342700410244220e+01,2.549999761527769415e+00
9.000000000000000000e+02,5.095703124999999556e-01,2.946348089491447197e+01,2.549999761133222353e+00
9.000000000000000000e+02,5.096679687499999778e-01,2.946353479647004647e+01,2.549999760738043353e+00
9.000000000000000000e+02,5.097656250000000000e-01,2.946358870876938951e+01,2.549999760342230637e+00
9.000000000000000000e+02,5.098632812500000222e-01,2.946364263181272847e+01,2.549999759945781541e+00
9.000000000000000000e+02,5.099609375000000444e-01,2.946369656560029782e+01,2.549999759548697842e+00
9.000000000000000000e+02,5.100585937499999556e-01,2.946375051013232849e+01,2.549999759150975542e+00
9.000000000000000000e+02,5.101562499999999778e-01,2.946380446540906561e+01,2.549999758752617307e+00
9.000000000000000000e+02,5.102539062500000000e-01,2.946385843143072947e+01,2.549999758353617807e+00
9.000000000000000000e+02,5.103515625000000222e-01,2.946391240819755808e+01,2.549999757953979262e+00
9.000000000000000000e+02,5.104492187500000444e-01,2.946396639570978593e+01,2.549999757553699897e+00
9.000000000000000000e+02,5.105468749999999556e-01,2.946402039396764039e+01,2.549999757152778823e+00
9.000000000000000000e+02,5.106445312499999778e-01,2.946407440297135594e+01,2.549999756751213820e+00
9.000000000000000000e+02,5.107421875000000000e-01,2.946412842272116706e+01,2.549999756349005775e+00
9.000000000000000000e+02,5.108398437500000222e-01,2.946418245321730467e+01,2.549999755946152025e+00
9.000000000000000000e+02,5.109375000000000444e-01,2.946423649445999615e+01,2.549999755542652569e+00
9.000000000000000000e+02,5.110351562500000666e-01,2.946429054644949019e+01,2.549999755138506075e+00
9.000000000000000000e+02,5.111328124999999778e-01,2.946434460918601062e+01,2.549999754733711210e+00
9.000000000000000000e+02,5.112304687500000000e-01,2.946439868266978834e+01,2.549999754328268420e+00
9.000000000000000000e+02,5.113281250000000222e-01,2.946445276690105075e+01,2.549999753922175039e+00
9.000000000000000000e+02,5.114257812500000444e-01,2.946450686188005719e+01,2.549999753515430179e+00
9.000000000000000000e+02,5.115234375000000666e-01,2.946456096760701016e+01,2.549999753108034284e+00
9.000000000000000000e+02,5.116210937499999778e-01,2.946461508408215479e+01,2.549999752699984690e+00
9.000000000000000000e+02,5.117187500000000000e-01,2.946466921130572558e+01,2.549999752291280508e+00
9.000000000000000000e+02,5.118164062500000222e-01,2.946472334927796055e+01,2.549999751881922183e+00
9.000000000000000000e+02,5.119140625000000444e-01,2.946477749799908352e+01,2.549999751471907494e+00
9.000000000000000000e+02,5.120117187500000666e-01,2.946483165746933608e+01,2.549999751061236442e+00
9.000000000000000000e+02,5.121093749999999778e-01,2.946488582768894204e+01,2.549999750649906360e+00
9.000000000000000000e+02,5.122070312500000000e-01,2.946494000865815011e+01,2.549999750237917695e+00
9.000000000000000000e+02,5.123046875000000222e-01,2.946499420037716632e+01,2.549999749825268225e+00
9.000000000000000000e+02,5.124023437500000444e-01,2.946504840284626425e+01,2.549999749411958394e+00
9.000000000000000000e+02,5.125000000000000666e-01,2.946510261606563930e+01,2.549999748997986426e+00
9.000000000000000000e+02,5.125976562499999778e-01,2.946515684003554369e+01,2.549999748583350545e+00
9.000000000000000000e+02,5.126953125000000000e-01,2.946521107475621193e+01,2.549999748168051639e+00
9.000000000000000000e+02,5.127929687500000222e-01,2.946526532022787492e+01,2.549999747752086598e+00
9.000000000000000000e+02,5.128906249999999334e-01,2.946531957645076005e+01,2.549999747335454980e+00
9.000000000000000000e+02,5.129882812499999556e-01,2.946537384342511601e+01,2.549999746918156784e+00
9.000000000000000000e+02,5.130859375000000888e-01,2.946542812115115950e+01,2.549999746500189790e+00
9.000000000000000000e+02,5.131835937500000000e-01,2.946548240962913923e+01,2.549999746081553553e+00
9.000000000000000000e+02,5.132812500000000222e-01,2.946553670885927545e+01,2.549999745662247186e+00
9.000000000000000000e+02,5.133789062499999334e-01,2.946559101884180976e+01,2.549999745242269356e+00
9.000000000000000000e+02,5.134765624999999556e-01,2.946564533957697662e+01,2.549999744821619174e+00
9.000000000000000000e+02,5.135742187500000888e-01,2.946569967106500698e+01,2.549999744400295310e+00
9.000000000000000000e+02,5.136718750000000000e-01,2.946575401330613175e+01,2.549999743978296873e+00
9.000000000000000000e+02,5.137695312500000222e-01,2.946580836630059608e+01,2.549999743555622089e+00
9.000000000000000000e+02,5.138671875000000444e-01,2.946586273004863443e+01,2.549999743132270957e+00
9.000000000000000000e+02,5.139648437499999556e-01,2.946591710455045998e+01,2.549999742708243033e+00
9.000000000000000000e+02,5.140624999999999778e-01,2.946597148980632852e+01,2.549999742283536541e+00
9.000000000000000000e+02,5.141601562500000000e-01,2.946602588581646387e+01,2.549999741858149260e+00
9.000000000000000000e+02,5.142578125000000222e-01,2.946608029258110761e+01,2.549999741432081191e+00
9.000000000000000000e+02,5.143554687500000444e-01,2.946613471010048357e+01,2.549999741005331888e+00
9.000000000000000000e+02,5.144531249999999556e-01,2.946618913837484044e+01,2.549999740577900020e+00
9.000000000000000000e+02,5.145507812499999778e-01,2.946624357740439848e+01,2.549999740149782479e+00
9.000000000000000000e+02,5.146484375000000000e-01,2.946629802718940283e+01,2.549999739720981040e+00
9.000000000000000000e+02,5.147460937500000222e-01,2.946635248773008087e+01,2.549999739291493928e+00
9.000000000000000000e+02,5.148437500000000444e-01,2.946640695902666707e+01,2.549999738861318033e+00
9.000000000000000000e+02,5.149414062499999556e-01,2.946646144107939591e+01,2.549999738430455576e+00
9.000000000000000000e+02,5.150390624999999778e-01,2.946651593388850898e+01,2.549999737998903004e+00
9.000000000000000000e+02,5.151367187500000000e-01,2.946657043745423366e+01,2.549999737566660762e+00
9.000000000000000000e+02,5.152343750000000222e-01,2.946662495177681151e+01,2.549999737133726629e+00
9.000000000000000000e+02,5.153320312500000444e-01,2.946667947685647349e+01,2.549999736700099717e+00
9.000000000000000000e+02,5.154296875000000666e-01,2.946673401269344694e+01,2.549999736265780026e+00
9.000000000000000000e+02,5.155273437499999778e-01,2.946678855928798058e+01,2.549999735830764891e+00
9.000000000000000000e+02,5.156250000000000000e-01,2.946684311664029465e+01,2.549999735395054756e+00
9.000000000000000000e+02,5.157226562500000222e-01,2.946689768475063786e+01,2.549999734958646513e+00
9.000000000000000000e+02,5.158203125000000444e-01,2.946695226361924114e+01,2.549999734521541939e+00
9.000000000000000000e+02,5.159179687500000666e-01,2.946700685324632829e+01,2.549999734083737479e+00
9.000000000000000000e+02,5.160156249999999778e-01,2.946706145363215157e+01,2.549999733645233579e+00
9.000000000000000000e+02,5.161132812500000000e-01,2.946711606477693479e+01,2.549999733206028907e+00
9.000000000000000000e+02,5.162109375000000222e-01,2.946717068668091599e+01,2.549999732766121685e+00
9.000000000000000000e+02,5.163085937500000444e-01,2.946722531934432610e+01,2.549999732325511470e+00
9.000000000000000000e+02,5.164062500000000666e-01,2.946727996276740669e+01,2.549999731884196486e+00
9.000000000000000000e+02,5.165039062499999778e-01,2.946733461695038159e+01,2.549999731442175843e+00
9.000000000000000000e+02,5.166015625000000000e-01,2.946738928189351014e+01,2.549999730999449543e+00
9.000000000000000000e+02,5.166992187500000222e-01,2.946744395759700552e+01,2.549999730556015809e+00
9.000000000000000000e+02,5.167968749999999334e-01,2.946749864406110575e+01,2.549999730111871088e+00
9.000000000000000000e+02,5.168945312500000666e-01,2.946755334128605597e+01,2.549999729667019821e+00
9.000000000000000000e+02,5.169921875000000888e-01,2.946760804927208000e+01,2.549999729221455347e+00
9.000000000000000000e+02,5.170898437500000000e-01,2.946766276801942652e+01,2.549999728775179442e+00
9.000000000000000000e+02,5.171875000000000222e-01,2.946771749752831582e+01,2.549999728328190773e+00
9.000000000000000000e+02,5.172851562499999334e-01,2.946777223779899302e+01,2.549999727880488010e+00
9.000000000000000000e+02,5.173828124999999556e-01,2.946782698883169260e+01,2.549999727432070262e+00
9.000000000000000000e+02,5.174804687500000888e-01,2.946788175062664550e+01,2.549999726982935755e+00
9.000000000000000000e+02,5.175781250000000000e-01,2.946793652318409329e+01,2.549999726533083599e+00
9.000000000000000000e+02,5.176757812500000222e-01,2.946799130650426690e+01,2.549999726082513352e+00
9.000000000000000000e+02,5.177734375000000444e-01,2.946804610058740437e+01,2.549999725631223235e+00
9.000000000000000000e+02,5.178710937499999556e-01,2.946810090543374372e+01,2.549999725179211918e+00
9.000000000000000000e+02,5.179687499999999778e-01,2.946815572104351943e+01,2.549999724726478956e+00
9.000000000000000000e+02,5.180664062500000000e-01,2.946821054741696244e+01,2.549999724273022572e+00
9.000000000000000000e+02,5.181640625000000222e-01,2.946826538455431432e+01,2.549999723818842767e+00
9.000000000000000000e+02,5.182617187500000444e-01,2.946832023245580601e+01,2.549999723363937321e+00
9.000000000000000000e+02,5.183593749999999556e-01,2.946837509112167908e+01,2.549999722908306232e+00
9.000000000000000000e+02,5.184570312499999778e-01,2.946842996055216446e+01,2.549999722451947282e+00
9.000000000000000000e+02,5.185546875000000000e-01,2.946848484074749308e+01,2.549999721994859136e+00
9.000000000000000000e+02,5.186523437500000222e-01,2.946853973170792074e+01,2.549999721537040909e+00
9.000000000000000000e+02,5.187500000000000444e-01,2.946859463343367125e+01,2.549999721078493042e+00
9.000000000000000000e+02,5.188476562499999556e-01,2.946864954592496488e+01,2.549999720619212873e+00
9.000000000000000000e+02,5.189453124999999778e-01,2.946870446918206810e+01,2.549999720159198624e+00
9.000000000000000000e+02,5.190429687500000000e-01,2.946875940320519405e+01,2.549999719698451628e+00
9.000000000000000000e+02,5.191406250000000222e-01,2.946881434799458788e+01,2.549999719236968332e+00
9.000000000000000000e+02,5.192382812500000444e-01,2.946886930355048051e+01,2.549999718774749180e+00
9.000000000000000000e+02,5.193359375000000666e-01,2.946892426987312064e+01,2.549999718311792396e+00
9.000000000000000000e+02,5.194335937499999778e-01,2.946897924696273563e+01,2.549999717848095315e+00
9.000000000000000000e+02,5.195312500000000000e-01,2.946903423481955997e+01,2.549999717383659270e+00
9.000000000000000000e+02,5.196289062500000222e-01,2.946908923344383169e+01,2.549999716918482928e+00
9.000000000000000000e+02,5.197265625000000444e-01,2.946914424283579237e+01,2.549999716452564069e+00
9.000000000000000000e+02,5.198242187500000666e-01,2.946919926299567649e+01,2.549999715985901805e+00
9.000000000000000000e+02,5.199218749999999778e-01,2.946925429392370432e+01,2.549999715518494803e+00
9.000000000000000000e+02,5.200195312500000000e-01,2.946930933562014232e+01,2.549999715050342175e+00
9.000000000000000000e+02,5.201171875000000222e-01,2.946936438808520720e+01,2.549999714581442589e+00
9.000000000000000000e+02,5.202148437500000444e-01,2.946941945131913343e+01,2.549999714111795157e+00
9.000000000000000000e+02,5.203125000000000666e-01,2.946947452532216616e+01,2.549999713641399435e+00
9.000000000000000000e+02,5.204101562499999778e-01,2.946952961009454341e+01,2.549999713170252313e+00
9.000000000000000000e+02,5.205078125000000000e-01,2.946958470563649612e+01,2.549999712698354681e+00
9.000000000000000000e+02,5.206054687500000222e-01,2.946963981194826943e+01,2.549999712225704762e+00
9.000000000000000000e+02,5.207031249999999334e-01,2.946969492903008359e+01,2.549999711752300335e+00
9.000000000000000000e+02,5.208007812500000666e-01,2.946975005688219440e+01,2.549999711278141401e+00
9.000000000000000000e+02,5.208984375000000888e-01,2.946980519550482214e+01,2.549999710803226627e+00
9.000000000000000000e+02,5.209960937500000000e-01,2.946986034489821904e+01,2.549999710327555125e+00
9.000000000000000000e+02,5.210937500000000222e-01,2.946991550506260893e+01,2.549999709851124230e+00
9.000000000000000000e+02,5.211914062499999334e-01,2.946997067599824049e+01,2.549999709373933499e+00
9.000000000000000000e+02,5.212890624999999556e-01,2.947002585770534111e+01,2.549999708895984263e+00
9.000000000000000000e+02,5.213867187500000888e-01,2.947008105018415591e+01,2.549999708417271194e+00
9.000000000000000000e+02,5.214843750000000000e-01,2.947013625343491583e+01,2.549999707937796067e+00
9.000000000000000000e+02,5.215820312500000222e-01,2.947019146745785534e+01,2.549999707457556664e+00
9.000000000000000000e+02,5.216796875000000444e-01,2.947024669225322313e+01,2.549999706976550762e+00
9.000000000000000000e+02,5.217773437499999556e-01,2.947030192782124658e+01,2.549999706494780138e+00
9.000000000000000000e+02,5.218749999999999778e-01,2.947035717416216372e+01,2.549999706012240352e+00
9.000000000000000000e+02,5.219726562500000000e-01,2.947041243127621613e+01,2.549999705528932292e+00
9.000000000000000000e+02,5.220703125000000222e-01,2.947046769916363829e+01,2.549999705044855070e+00
9.000000000000000000e+02,5.221679687500000444e-01,2.947052297782467178e+01,2.549999704560004243e+00
9.000000000000000000e+02,5.222656249999999556e-01,2.947057826725954754e+01,2.549999704074382922e+00
9.000000000000000000e+02,5.223632812499999778e-01,2.947063356746850715e+01,2.549999703587987110e+00
9.000000000000000000e+02,5.224609375000000000e-01,2.947068887845179219e+01,2.549999703100817694e+00
9.000000000000000000e+02,5.225585937500000222e-01,2.947074420020962648e+01,2.549999702612871122e+00
9.000000000000000000e+02,5.226562500000000444e-01,2.947079953274225872e+01,2.549999702124147394e+00
9.000000000000000000e+02,5.227539062499999556e-01,2.947085487604993048e+01,2.549999701634645177e+00
9.000000000000000000e+02,5.228515624999999778e-01,2.947091023013286204e+01,2.549999701144363584e+00
9.000000000000000000e+02,5.229492187500000000e-01,2.947096559499131629e+01,2.549999700653301282e+00
9.000000000000000000e+02,5.230468750000000222e-01,2.947102097062550286e+01,2.549999700161456939e+00
9.000000000000000000e+02,5.231445312500000444e-01,2.947107635703568818e+01,2.549999699668829667e+00
9.000000000000000000e+02,5.232421875000000666e-01,2.947113175422208542e+01,2.549999699175418133e+00
9.000000000000000000e+02,5.233398437499999778e-01,2.947118716218494328e+01,2.549999698681220117e+00
9.000000000000000000e+02,5.234375000000000000e-01,2.947124258092450333e+01,2.549999698186236063e+00
9.000000000000000000e+02,5.235351562500000222e-01,2.947129801044099295e+01,2.549999697690463751e+00
9.000000000000000000e+02,5.236328125000000444e-01,2.947135345073466084e+01,2.549999697193901849e+00
9.000000000000000000e+02,5.237304687500000666e-01,2.947140890180573436e+01,2.549999696696550355e+00
9.000000000000000000e+02,5.238281249999999778e-01,2.947146436365445865e+01,2.549999696198406607e+00
9.000000000000000000e+02,5.239257812500000000e-01,2.947151983628107530e+01,2.549999695699470159e+00
9.000000000000000000e+02,5.240234375000000222e-01,2.947157531968581878e+01,2.549999695199739236e+00
9.000000000000000000e+02,5.241210937500000444e-01,2.947163081386891648e+01,2.549999694699213837e+00
9.000000000000000000e+02,5.242187500000000666e-01,2.947168631883062417e+01,2.549999694197891298e+00
9.000000000000000000e+02,5.243164062499999778e-01,2.947174183457117280e+01,2.549999693695771175e+00
9.000000000000000000e+02,5.244140625000000000e-01,2.947179736109079329e+01,2.549999693192851691e+00
9.000000000000000000e+02,5.245117187500000222e-01,2.947185289838974143e+01,2.549999692689132846e+00
9.000000000000000000e+02,5.246093750000000444e-01,2.947190844646823749e+01,2.549999692184612421e+00
9.000000000000000000e+02,5.247070312500000666e-01,2.947196400532653016e+01,2.549999691679289082e+00
9.000000000000000000e+02,5.248046875000000888e-01,2.947201957496485036e+01,2.549999691173161498e+00
9.000000000000000000e+02,5.249023437500000000e-01,2.947207515538344325e+01,2.549999690666228780e+00
9.000000000000000000e+02,5.250000000000000222e-01,2.947213074658253973e+01,2.549999690158490484e+00
9.000000000000000000e+02,5.250976562499999334e-01,2.947218634856239916e+01,2.549999689649944834e+00
9.000000000000000000e+02,5.251953124999999556e-01,2.947224196132322760e+01,2.549999689140588721e+00
9.000000000000000000e+02,5.252929687500000888e-01,2.947229758486529505e+01,2.549999688630423478e+00
9.000000000000000000e+02,5.253906250000000000e-01,2.947235321918881468e+01,2.549999688119446883e+00
9.000000000000000000e+02,5.254882812500000222e-01,2.947240886429404583e+01,2.549999687607658050e+00
9.000000000000000000e+02,5.255859374999999334e-01,2.947246452018120877e+01,2.549999687095055645e+00
9.000000000000000000e+02,5.256835937499999556e-01,2.947252018685055575e+01,2.549999686581637448e+00
9.000000000000000000e+02,5.257812500000000888e-01,2.947257586430232124e+01,2.549999686067403015e+00
9.000000000000000000e+02,5.258789062500000000e-01,2.947263155253674682e+01,2.549999685552351014e+00
9.000000000000000000e+02,5.259765625000000222e-01,2.947268725155406344e+01,2.549999685036481001e+00
9.000000000000000000e+02,5.260742187500000444e-01,2.947274296135451976e+01,2.549999684519789866e+00
9.000000000000000000e+02,5.261718749999999556e-01,2.947279868193835028e+01,2.549999684002278499e+00
9.000000000000000000e+02,5.262695312499999778e-01,2.947285441330578593e+01,2.549999683483943347e+00
9.000000000000000000e+02,5.263671875000000000e-01,2.947291015545707893e+01,2.549999682964784853e+00
9.000000000000000000e+02,5.264648437500000222e-01,2.947296590839246022e+01,2.549999682444801685e+00
9.000000000000000000e+02,5.265625000000000444e-01,2.947302167211217494e+01,2.549999681923991623e+00
9.000000000000000000e+02,5.266601562499999556e-01,2.947307744661646112e+01,2.549999681402354668e+00
9.000000000000000000e+02,5.267578124999999778e-01,2.947313323190555678e+01,2.549999680879888153e+00
9.000000000000000000e+02,5.268554687500000000e-01,2.947318902797969642e+01,2.549999680356591192e+00
9.000000000000000000e+02,5.269531250000000222e-01,2.947324483483911806e+01,2.549999679832463340e+00
9.000000000000000000e+02,5.270507812500000444e-01,2.947330065248407038e+01,2.549999679307502376e+00
9.000000000000000000e+02,5.271484374999999556e-01,2.947335648091479143e+01,2.549999678781707857e+00
9.000000000000000000e+02,5.272460937499999778e-01,2.947341232013151924e+01,2.549999678255078450e+00
9.000000000000000000e+02,5.273437500000000000e-01,2.947346817013448117e+01,2.549999677727612379e+00
9.000000000000000000e+02,5.274414062500000222e-01,2.947352403092392947e+01,2.549999677199306980e+00
9.000000000000000000e+02,5.275390625000000444e-01,2.947357990250011284e+01,2.549999676670164028e+00
9.000000000000000000e+02,5.276367187500000666e-01,2.947363578486324798e+01,2.549999676140179972e+00
9.000000000000000000e+02,5.277343749999999778e-01,2.947369167801359069e+01,2.549999675609354810e+00
9.000000000000000000e+02,5.278320312500000000e-01,2.947374758195137190e+01,2.549999675077686323e+00
9.000000000000000000e+02,5.279296875000000222e-01,2.947380349667684385e+01,2.549999674545172734e+00
9.000000000000000000e+02,5.280273437500000444e-01,2.947385942219022681e+01,2.549999674011814488e+00
9.000000000000000000e+02,5.281250000000000666e-01,2.947391535849177302e+01,2.549999673477609807e+00
9.000000000000000000e+02,5.282226562499999778e-01,2.947397130558172407e+01,2.549999672942556916e+00
9.000000000000000000e+02,5.283203125000000000e-01,2.947402726346031088e+01,2.549999672406653595e+00
9.000000000000000000e+02,5.284179687500000222e-01,2.947408323212777859e+01,2.549999671869899398e+00
9.000000000000000000e+02,5.285156250000000444e-01,2.947413921158436878e+01,2.549999671332294326e+00
9.000000000000000000e+02,5.286132812500000666e-01,2.947419520183032304e+01,2.549999670793835271e+00
9.000000000000000000e+02,5.287109374999999778e-01,2.947425120286587230e+01,2.549999670254521789e+00
9.000000000000000000e+02,5.288085937500000000e-01,2.947430721469126524e+01,2.549999669714352102e+00
9.000000000000000000e+02,5.289062500000000222e-01,2.947436323730673990e+01,2.549999669173324879e+00
9.000000000000000000e+02,5.290039062499999334e-01,2.947441927071253076e+01,2.549999668631439231e+00
9.000000000000000000e+02,5.291015625000000666e-01,2.947447531490887584e+01,2.549999668088694271e+00
9.000000000000000000e+02,5.291992187500000888e-01,2.947453136989603451e+01,2.549999667545088222e+00
9.000000000000000000e+02,5.292968750000000000e-01,2.947458743567422346e+01,2.549999667000619308e+00
9.000000000000000000e+02,5.293945312500000222e-01,2.947464351224370915e+01,2.549999666455285308e+00
9.000000000000000000e+02,5.294921874999999334e-01,2.947469959960469765e+01,2.549999665909087110e+00
9.000000000000000000e+02,5.295898437499999556e-01,2.947475569775746251e+01,2.549999665362022938e+00
9.000000000000000000e+02,5.296875000000000888e-01,2.947481180670221690e+01,2.549999664814090572e+00
9.000000000000000000e+02,5.297851562500000000e-01,2.947486792643922016e+01,2.549999664265288235e+00
9.000000000000000000e+02,5.298828125000000222e-01,2.947492405696870676e+01,2.549999663715616816e+00
9.000000000000000000e+02,5.299804687500000444e-01,2.947498019829092186e+01,2.549999663165072317e+00
9.000000000000000000e+02,5.300781249999999556e-01,2.947503635040608572e+01,2.549999662613655182e+00
9.000000000000000000e+02,5.301757812499999778e-01,2.947509251331446478e+01,2.549999662061363637e+00
9.000000000000000000e+02,5.302734375000000000e-01,2.947514868701628643e+01,2.549999661508195903e+00
9.000000000000000000e+02,5.303710937500000222e-01,2.947520487151178870e+01,2.549999660954151981e+00
9.000000000000000000e+02,5.304687500000000444e-01,2.947526106680122027e+01,2.549999660399228762e+00
9.000000000000000000e+02,5.305664062499999556e-01,2.947531727288481918e+01,2.549999659843426247e+00
9.000000000000000000e+02,5.306640624999999778e-01,2.947537348976282345e+01,2.549999659286741771e+00
9.000000000000000000e+02,5.307617187500000000e-01,2.947542971743547824e+01,2.549999658729174445e+00
9.000000000000000000e+02,5.308593750000000222e-01,2.947548595590302511e+01,2.549999658170723826e+00
9.000000000000000000e+02,5.309570312500000444e-01,2.947554220516569501e+01,2.549999657611388137e+00
9.000000000000000000e+02,5.310546874999999556e-01,2.947559846522373661e+01,2.549999657051165602e+00
9.000000000000000000e+02,5.311523437499999778e-01,2.947565473607739506e+01,2.549999656490055333e+00
9.000000000000000000e+02,5.312500000000000000e-01,2.947571101772689772e+01,2.549999655928055997e+00
