time_s,center_temperature_C,surface_temperature_C,mean_temperature_C,center_moisture,surface_moisture,mean_moisture
8.290000000000000000e+02,2.908041162584911987e+01,3.137241608730402120e+01,3.017295044150211680e+01,2.549999999992598632e+00,1.780737899623642040e+00,2.418086923828455248e+00
8.300000000000000000e+02,2.908369493646315718e+01,3.137742840877782413e+01,3.017729879692262429e+01,2.549999999992369926e+00,1.780360767942598343e+00,2.417946561083880841e+00
8.310000000000000000e+02,2.908698271838482796e+01,3.138243777180559846e+01,3.018164784320056526e+01,2.549999999992133226e+00,1.779983955238642501e+00,2.417806229297077891e+00
8.320000000000000000e+02,2.909027496591502882e+01,3.138744424087342111e+01,3.018599758376700493e+01,2.549999999991890309e+00,1.779607460893662507e+00,2.417665928442553902e+00
8.330000000000000000e+02,2.909357167339032202e+01,3.139244787843028206e+01,3.019034802197863598e+01,2.549999999991641619e+00,1.779231284292029036e+00,2.417525658494862562e+00
8.340000000000000000e+02,2.909687283517987311e+01,3.139744874498714466e+01,3.019469916112006658e+01,2.549999999991384936e+00,1.778855424820555697e+00,2.417385419428610405e+00
8.350000000000000000e+02,2.910017844568220724e+01,3.140244689921081900e+01,3.019905100440596613e+01,2.549999999991120703e+00,1.778479881868465506e+00,2.417245211218450152e+00
8.360000000000000000e+02,2.910348849932164228e+01,3.140744239801054505e+01,3.020340355498332841e+01,2.549999999990849364e+00,1.778104654827350695e+00,2.417105033839086481e+00
8.370000000000000000e+02,2.910680299054457265e+01,3.141243529662026646e+01,3.020775681593339357e+01,2.549999999990571364e+00,1.777729743091141845e+00,2.416964887265270256e+00
8.380000000000000000e+02,2.911012191381542635e+01,3.141742564867410081e+01,3.021211079027356661e+01,2.549999999990284927e+00,1.777355146056076807e+00,2.416824771471799860e+00
8.390000000000000000e+02,2.911344526361245855e+01,3.142241350627752894e+01,3.021646548095925056e+01,2.549999999989989607e+00,1.776980863120669607e+00,2.416684686433525187e+00
8.400000000000000000e+02,2.911677303442348119e+01,3.142739892007551816e+01,3.022082089088562640e+01,2.549999999989687183e+00,1.776606893685680477e+00,2.416544632125340542e+00
8.410000000000000000e+02,2.912010522074645280e+01,3.143239819954037984e+01,3.022517746474879274e+01,2.549999999989375432e+00,1.776233218785707280e+00,2.416404608442815238e+00
8.420000000000000000e+02,2.912344181706426482e+01,3.143740837583665737e+01,3.022953563469872051e+01,2.549999999989055244e+00,1.775859841103630377e+00,2.416264615282424977e+00
8.430000000000000000e+02,2.912678281787094292e+01,3.144242474126972198e+01,3.023389539142781857e+01,2.549999999988727062e+00,1.775486765388706312e+00,2.416124652620184055e+00
8.440000000000000000e+02,2.913012821764623439e+01,3.144744564608235393e+01,3.023825672875449655e+01,2.549999999988389998e+00,1.775113992955771103e+00,2.415984720431874955e+00
8.450000000000000000e+02,2.913347801085593858e+01,3.145247015556198988e+01,3.024261964194666064e+01,2.549999999988042720e+00,1.774741524317189345e+00,2.415844818693209994e+00
8.460000000000000000e+02,2.913683219194696861e+01,3.145749765269210130e+01,3.024698412716100648e+01,2.549999999987685673e+00,1.774369359629201837e+00,2.415704947379878842e+00
8.470000000000000000e+02,2.914019075534245573e+01,3.146252769539472638e+01,3.025135018116675312e+01,2.549999999987318855e+00,1.773997498852325716e+00,2.415565106467564949e+00
8.480000000000000000e+02,2.914355369543688568e+01,3.146755994966369130e+01,3.025571780118321286e+01,2.549999999986941823e+00,1.773625941826497687e+00,2.415425295931961980e+00
8.490000000000000000e+02,2.914692100659116392e+01,3.147259415395757998e+01,3.026008698477605208e+01,2.549999999986556354e+00,1.773254688311108440e+00,2.415285515748779144e+00
8.500000000000000000e+02,2.915029268312785860e+01,3.147763009815834678e+01,3.026445772978628312e+01,2.549999999986159338e+00,1.772883738008668164e+00,2.415145765893746521e+00
8.510000000000000000e+02,2.915366871932637594e+01,3.148266760980390799e+01,3.026883003427790086e+01,2.549999999985750332e+00,1.772513090580296380e+00,2.415006046342620838e+00
8.520000000000000000e+02,2.915704910941834171e+01,3.148770654517943868e+01,3.027320389649949206e+01,2.549999999985331556e+00,1.772142745655760132e+00,2.414866357071186798e+00
8.530000000000000000e+02,2.916043384758292234e+01,3.149274678305935993e+01,3.027757931485464482e+01,2.549999999984901233e+00,1.771772702840517688e+00,2.414726698055259302e+00
8.540000000000000000e+02,2.916382292794245501e+01,3.149778822006694767e+01,3.028195628787837279e+01,2.549999999984459365e+00,1.771402961720962121e+00,2.414587069270687447e+00
8.550000000000000000e+02,2.916721634455801748e+01,3.150283076721841979e+01,3.028633481421788431e+01,2.549999999984005505e+00,1.771033521868312866e+00,2.414447470693350084e+00
8.560000000000000000e+02,2.917061409142516126e+01,3.150787434746371218e+01,3.029071489261755445e+01,2.549999999983539212e+00,1.770664382841405482e+00,2.414307902299166031e+00
8.570000000000000000e+02,2.917401616246996809e+01,3.151291889368560462e+01,3.029509652190627733e+01,2.549999999983060484e+00,1.770295544188946302e+00,2.414168364064085193e+00
8.580000000000000000e+02,2.917742255154497855e+01,3.151796434708105110e+01,3.029947970098665877e+01,2.549999999982568433e+00,1.769927005451352287e+00,2.414028855964097886e+00
8.590000000000000000e+02,2.918083325242551851e+01,3.152301065590716078e+01,3.030386442882588938e+01,2.549999999982064836e+00,1.769558766162172558e+00,2.413889377975228623e+00
8.600000000000000000e+02,2.918424825880603635e+01,3.152805777446616275e+01,3.030825070444818081e+01,2.549999999981547472e+00,1.769190825849237259e+00,2.413749930073539662e+00
8.610000000000000000e+02,2.918766756429673137e+01,3.153310566229480472e+01,3.031263852692817196e+01,2.549999999981016341e+00,1.768823184035588358e+00,2.413610512235131900e+00
8.620000000000000000e+02,2.919109116242027469e+01,3.153815428347268934e+01,3.031702789538532272e+01,2.549999999980470555e+00,1.768455840240257704e+00,2.413471124436146642e+00
8.630000000000000000e+02,2.919451904660873964e+01,3.154320360603363582e+01,3.032141880897881236e+01,2.549999999979911003e+00,1.768088793978947582e+00,2.413331766652760280e+00
8.640000000000000000e+02,2.919795121020081297e+01,3.154825360148728208e+01,3.032581126690330464e+01,2.549999999979336351e+00,1.767722044764571399e+00,2.413192438861188283e+00
8.650000000000000000e+02,2.920138764643900231e+01,3.155330424438790615e+01,3.033020526838492259e+01,2.549999999978747489e+00,1.767355592107749951e+00,2.413053141037689642e+00
8.660000000000000000e+02,2.920482834846714582e+01,3.155835551199960776e+01,3.033460081267799779e+01,2.549999999978141307e+00,1.766989435517195117e+00,2.412913873158556211e+00
8.670000000000000000e+02,2.920827330932820587e+01,3.156340738399883961e+01,3.033899789906211808e+01,2.549999999977521359e+00,1.766623574500050031e+00,2.412774635200124251e+00
8.680000000000000000e+02,2.921172252196203090e+01,3.156845984221357071e+01,3.034339652683937771e+01,2.549999999976884091e+00,1.766258008562193282e+00,2.412635427138766886e+00
8.690000000000000000e+02,2.921517597920357900e+01,3.157351287039512400e+01,3.034779669533216406e+01,2.549999999976229947e+00,1.765892737208494268e+00,2.412496248950899425e+00
8.700000000000000000e+02,2.921863367378108478e+01,3.157856645401743378e+01,3.035219840388079859e+01,2.549999999975559817e+00,1.765527759943052333e+00,2.412357100612971816e+00
8.710000000000000000e+02,2.922209559831452452e+01,3.158362058010283846e+01,3.035660165184169657e+01,2.549999999974872367e+00,1.765163076269393949e+00,2.412217982101478864e+00
8.720000000000000000e+02,2.922556174531431594e+01,3.158867523707054303e+01,3.036100643858571502e+01,2.549999999974166709e+00,1.764798685690645685e+00,2.412078893392952672e+00
8.730000000000000000e+02,2.922903210718007827e+01,3.159373041460606402e+01,3.036541276349646523e+01,2.549999999973442844e+00,1.764434587709692526e+00,2.411939834463966204e+00
8.740000000000000000e+02,2.923250667619976184e+01,3.159878610354111927e+01,3.036982062596900533e+01,2.549999999972700770e+00,1.764070781829309098e+00,2.411800805291130168e+00
8.750000000000000000e+02,2.923598544454874570e+01,3.160384229574875903e+01,3.037423002540855066e+01,2.549999999971939602e+00,1.763707267552285796e+00,2.411661805851097018e+00
8.760000000000000000e+02,2.923946840428927274e+01,3.160889898404516174e+01,3.037864096122924096e+01,2.549999999971159337e+00,1.763344044381540909e+00,2.411522836120559177e+00
8.770000000000000000e+02,2.924295554737007663e+01,3.161395616210903725e+01,3.038305343285314919e+01,2.549999999970358644e+00,1.762981111820214997e+00,2.411383896076246369e+00
8.780000000000000000e+02,2.924644686562602658e+01,3.161901382440397512e+01,3.038746743970930453e+01,2.549999999969537079e+00,1.762618469371760810e+00,2.411244985694930953e+00
8.790000000000000000e+02,2.924994235077817351e+01,3.162407196611069438e+01,3.039188298123276866e+01,2.549999999968695530e+00,1.762256116540019457e+00,2.411106104953424367e+00
8.800000000000000000e+02,2.925344199443381399e+01,3.162913058306651237e+01,3.039630005686390746e+01,2.549999999967832665e+00,1.761894052829295232e+00,2.410967253828574464e+00
8.810000000000000000e+02,2.925694578808673185e+01,3.163418967170808216e+01,3.040071866604755613e+01,2.549999999966947595e+00,1.761532277744417563e+00,2.410828432297273505e+00
8.820000000000000000e+02,2.926045372311772397e+01,3.163924922902389625e+01,3.040513880823244364e+01,2.549999999966041209e+00,1.761170790790795859e+00,2.410689640336452388e+00
8.830000000000000000e+02,2.926396579079527882e+01,3.164430925250739790e+01,3.040956048287051061e+01,2.549999999965110398e+00,1.760809591474478575e+00,2.410550877923077095e+00
8.840000000000000000e+02,2.926748198227632614e+01,3.164936974011569859e+01,3.041398368941638353e+01,2.549999999964157382e+00,1.760448679302194064e+00,2.410412145034158904e+00
8.850000000000000000e+02,2.927100228860723519e+01,3.165443069023236689e+01,3.041840842732679562e+01,2.549999999963179942e+00,1.760088053781398765e+00,2.410273441646745063e+00
8.860000000000000000e+02,2.927452670072491969e+01,3.165949210163211447e+01,3.042283469606016055e+01,2.549999999962178077e+00,1.759727714420314060e+00,2.410134767737922790e+00
8.870000000000000000e+02,2.927805520945823048e+01,3.166455397345111322e+01,3.042726249507612835e+01,2.549999999961153563e+00,1.759367660727961358e+00,2.409996123284820158e+00
8.880000000000000000e+02,2.928158780552940499e+01,3.166961630515764270e+01,3.043169182383514837e+01,2.549999999960100183e+00,1.759007892214195179e+00,2.409857508264602544e+00
8.890000000000000000e+02,2.928512447955561271e+01,3.167467909652581071e+01,3.043612268179810343e+01,2.549999999959022379e+00,1.758648408389733353e+00,2.409718922654473516e+00
8.900000000000000000e+02,2.928866522205080614e+01,3.167974234761172170e+01,3.044055506842598291e+01,2.549999999957917929e+00,1.758289208766182998e+00,2.409580366431680609e+00
8.910000000000000000e+02,2.929221002342756464e+01,3.168480605873075007e+01,3.044498898317958080e+01,2.549999999956785945e+00,1.757930292856066723e+00,2.409441839573505995e+00
8.920000000000000000e+02,2.929575887399919054e+01,3.168987023043822404e+01,3.044942442551913331e+01,2.549999999955625540e+00,1.757571660172843275e+00,2.409303342057270481e+00
8.930000000000000000e+02,2.929931176398186921e+01,3.169493486351026945e+01,3.045386139490411637e+01,2.549999999954438046e+00,1.757213310230927084e+00,2.409164873860338396e+00
8.940000000000000000e+02,2.930286868349690366e+01,3.169999995892669986e+01,3.045829989079299693e+01,2.549999999953220353e+00,1.756855242545711127e+00,2.409026434960107821e+00
8.950000000000000000e+02,2.930642962257323347e+01,3.170506551785511107e+01,3.046273991264294168e+01,2.549999999951973351e+00,1.756497456633579368e+00,2.408888025334017247e+00
8.960000000000000000e+02,2.930999457114983286e+01,3.171013154163589576e+01,3.046718145990966420e+01,2.549999999950696594e+00,1.756139952011925187e+00,2.408749644959544245e+00
8.970000000000000000e+02,2.931356351907836810e+01,3.171519803176926189e+01,3.047162453204721189e+01,2.549999999949387419e+00,1.755782728199165144e+00,2.408611293814206800e+00
8.980000000000000000e+02,2.931713645612591179e+01,3.172026498990240029e+01,3.047606912850778826e+01,2.549999999948047602e+00,1.755425784714749859e+00,2.408472971875557977e+00
8.990000000000000000e+02,2.932071337197770333e+01,3.172533241781788504e+01,3.048051524874157181e+01,2.549999999946674478e+00,1.755069121079179117e+00,2.408334679121189481e+00
9.000000000000000000e+02,2.932429425624000530e+01,3.173040031742281641e+01,3.048496289219658451e+01,2.549999999945269380e+00,1.754712736814010077e+00,2.408196415528734757e+00
9.010000000000000000e+02,2.932787909844671859e+01,3.173553408524318442e+01,3.048941383535937177e+01,2.549999999943830531e+00,1.754356599196634114e+00,2.408058180936922810e+00
9.020000000000000000e+02,2.933146788804751282e+01,3.174072159087700129e+01,3.049386980449414963e+01,2.549999999942354822e+00,1.754000713505931230e+00,2.407919975186137762e+00
9.030000000000000000e+02,2.933506061443313584e+01,3.174594371554761807e+01,3.049833075064997701e+01,2.549999999940845363e+00,1.753645088644160355e+00,2.407781798255803629e+00
9.040000000000000000e+02,2.933865726692360454e+01,3.175119364444294590e+01,3.050279663766525928e+01,2.549999999939300377e+00,1.753289727481873062e+00,2.407643650124922097e+00
9.050000000000000000e+02,2.934225783477497984e+01,3.175646744267506705e+01,3.050726743541557084e+01,2.549999999937717643e+00,1.752934631478568095e+00,2.407505530772334534e+00
9.060000000000000000e+02,2.934586230718248601e+01,3.176176245821978128e+01,3.051174311755506707e+01,2.549999999936097161e+00,1.752579801465733667e+00,2.407367440176791717e+00
9.070000000000000000e+02,2.934947067328367964e+01,3.176707674636375245e+01,3.051622366039731205e+01,2.549999999934438044e+00,1.752225237929063706e+00,2.407229378316994239e+00
9.080000000000000000e+02,2.935308292216152282e+01,3.177240880190075600e+01,3.052070904225999826e+01,2.549999999932738959e+00,1.751870941139788362e+00,2.407091345171609387e+00
9.090000000000000000e+02,2.935669904284754850e+01,3.177775741534246023e+01,3.052519924304209553e+01,2.549999999931002126e+00,1.751516911225192263e+00,2.406953340719294676e+00
9.100000000000000000e+02,2.936031902432496921e+01,3.178312158727283787e+01,3.052969424393118203e+01,2.549999999929222660e+00,1.751163148210623133e+00,2.406815364938696078e+00
9.110000000000000000e+02,2.936394285553181405e+01,3.178850047395221878e+01,3.053419402719095288e+01,2.549999999927401451e+00,1.750809652046175779e+00,2.406677417808464448e+00
9.120000000000000000e+02,2.936757052536400892e+01,3.179389335096861657e+01,3.053869857600194848e+01,2.549999999925537164e+00,1.750456422624520281e+00,2.406539499307255525e+00
9.130000000000000000e+02,2.937120202267846736e+01,3.179929958750850716e+01,3.054320787433693241e+01,2.549999999923629357e+00,1.750103459793529881e+00,2.406401609413735265e+00
9.140000000000000000e+02,2.937483733629612814e+01,3.180471862797085336e+01,3.054772190686263755e+01,2.549999999921677141e+00,1.749750763365295114e+00,2.406263748106585165e+00
9.150000000000000000e+02,2.937847645500491822e+01,3.181014997826825308e+01,3.055224065886037366e+01,2.549999999919678295e+00,1.749398333122854421e+00,2.406125915364498713e+00
9.160000000000000000e+02,2.938211936756287557e+01,3.181559319527429608e+01,3.055676411615991483e+01,2.549999999917634153e+00,1.749046168825363567e+00,2.405988111166193821e+00
9.170000000000000000e+02,2.938576606270086344e+01,3.182104787870492046e+01,3.056129226508469543e+01,2.549999999915542492e+00,1.748694270212085788e+00,2.405850335490402170e+00
9.180000000000000000e+02,2.938941652912568259e+01,3.182651366472662602e+01,3.056582509240565315e+01,2.549999999913402871e+00,1.748342637005525724e+00,2.405712588315881639e+00
9.190000000000000000e+02,2.939307075552272863e+01,3.183199022082796859e+01,3.057036258530170514e+01,2.549999999911211734e+00,1.747991268913946072e+00,2.405574869621411427e+00
9.200000000000000000e+02,2.939672873055889468e+01,3.183747724156917513e+01,3.057490473132538966e+01,2.549999999908971748e+00,1.747640165633452147e+00,2.405437179385793822e+00
9.210000000000000000e+02,2.940039044288525361e+01,3.184297444513982356e+01,3.057945151837303754e+01,2.549999999906679360e+00,1.747289326849684521e+00,2.405299517587856872e+00
9.220000000000000000e+02,2.940405588113974744e+01,3.184848157054511475e+01,3.058400293465909314e+01,2.549999999904335457e+00,1.746938752239194592e+00,2.405161884206453493e+00
9.230000000000000000e+02,2.940772503394979864e+01,3.185399837519306487e+01,3.058855896869309632e+01,2.549999999901936043e+00,1.746588441470629194e+00,2.405024279220462802e+00
9.240000000000000000e+02,2.941139788993483961e+01,3.185952463285582326e+01,3.059311960925930052e+01,2.549999999899484227e+00,1.746238394205734901e+00,2.404886702608791449e+00
9.250000000000000000e+02,2.941507443770890973e+01,3.186506013193071496e+01,3.059768484539847577e+01,2.549999999896974678e+00,1.745888610100202243e+00,2.404749154350371843e+00
9.260000000000000000e+02,2.941875466588292198e+01,3.187060467395226837e+01,3.060225466639155911e+01,2.549999999894408287e+00,1.745539088804402894e+00,2.404611634424167477e+00
9.270000000000000000e+02,2.942243856306722094e+01,3.187615807232928944e+01,3.060682906174519147e+01,2.549999999891783720e+00,1.745189829964000294e+00,2.404474142809164494e+00
9.280000000000000000e+02,2.942612611787369303e+01,3.188172015123236136e+01,3.061140802117842341e+01,2.549999999889099200e+00,1.744840833220503429e+00,2.404336679484383676e+00
9.290000000000000000e+02,2.942981731891820729e+01,3.188729074461054225e+01,3.061599153461071410e+01,2.549999999886355173e+00,1.744492098211739339e+00,2.404199244428869786e+00
9.300000000000000000e+02,2.943351215482265815e+01,3.189286969534150273e+01,3.062057959215097114e+01,2.549999999883548973e+00,1.744143624572273676e+00,2.404061837621700004e+00
9.310000000000000000e+02,2.943721061421716101e+01,3.189845685445720846e+01,3.062517218408737207e+01,2.549999999880678825e+00,1.743795411933787731e+00,2.403924459041978157e+00
9.320000000000000000e+02,2.944091268574218390e+01,3.190405208048989039e+01,3.062976930087826233e+01,2.549999999877744283e+00,1.743447459925397958e+00,2.403787108668840489e+00
9.330000000000000000e+02,2.944461835805049077e+01,3.190965523888383615e+01,3.063437093314383119e+01,2.549999999874745793e+00,1.743099768173940189e+00,2.403649786481450334e+00
9.340000000000000000e+02,2.944832761980926250e+01,3.191526620146406756e+01,3.063897707165830298e+01,2.549999999871676692e+00,1.742752336304233873e+00,2.403512492459002114e+00
9.350000000000000000e+02,2.945204045970201534e+01,3.192088484595677755e+01,3.064358770734266102e+01,2.549999999868542755e+00,1.742405163939309443e+00,2.403375226580720447e+00
9.360000000000000000e+02,2.945575686643064728e+01,3.192651105556009838e+01,3.064820283125807876e+01,2.549999999865336875e+00,1.742058250700620592e+00,2.403237988825861926e+00
9.370000000000000000e+02,2.945947682871739204e+01,3.193214471856046899e+01,3.065282243459967049e+01,2.549999999862060385e+00,1.741711596208231239e+00,2.403100779173708901e+00
9.380000000000000000e+02,2.946320033530684057e+01,3.193778572797811677e+01,3.065744650869068622e+01,2.549999999858711508e+00,1.741365200080982500e+00,2.402963597603578361e+00
9.390000000000000000e+02,2.946692737496800518e+01,3.194343398124623334e+01,3.066207504497712222e+01,2.549999999855288468e+00,1.741019061936651013e+00,2.402826444094816605e+00
9.400000000000000000e+02,2.947065793649641563e+01,3.194908937994176412e+01,3.066670803502286446e+01,2.549999999851789934e+00,1.740673181392081714e+00,2.402689318626799686e+00
9.410000000000000000e+02,2.947439200871622944e+01,3.195475182951349424e+01,3.067134547050495641e+01,2.549999999848214571e+00,1.740327558063311519e+00,2.402552221178934300e+00
9.420000000000000000e+02,2.947812958048255894e+01,3.196042123904154764e+01,3.067598734320916520e+01,2.549999999844560161e+00,1.739982191565692560e+00,2.402415151730660003e+00
9.430000000000000000e+02,2.948187064068379826e+01,3.196609752101668178e+01,3.068063364502582147e+01,2.549999999840825371e+00,1.739637081513991879e+00,2.402278110261445665e+00
9.440000000000000000e+02,2.948561517824404277e+01,3.197178059113483073e+01,3.068528436794594683e+01,2.549999999837010645e+00,1.739292227522492462e+00,2.402141096750790350e+00
9.450000000000000000e+02,2.948936318212568608e+01,3.197747036811891874e+01,3.068993950405765503e+01,2.549999999833111097e+00,1.738947629205081391e+00,2.402004111178224210e+00
9.460000000000000000e+02,2.949311464133220184e+01,3.198316677354469562e+01,3.069459904554267737e+01,2.549999999829127617e+00,1.738603286175324447e+00,2.401867153523309817e+00
9.470000000000000000e+02,2.949686954491089352e+01,3.198886973168314540e+01,3.069926298467312620e+01,2.549999999825056651e+00,1.738259198046548937e+00,2.401730223765638161e+00
9.480000000000000000e+02,2.950062788195599595e+01,3.199457916935401514e+01,3.070393131380837914e+01,2.549999999820897312e+00,1.737915364431908083e+00,2.401593321884833987e+00
9.490000000000000000e+02,2.950438964161175193e+01,3.200029501578874402e+01,3.070860402539219081e+01,2.549999999816648710e+00,1.737571784944447195e+00,2.401456447860552679e+00
9.500000000000000000e+02,2.950815481307577670e+01,3.200601720250832471e+01,3.071328111194997135e+01,2.549999999812309515e+00,1.737228459197161623e+00,2.401319601672477155e+00
9.510000000000000000e+02,2.951192338560252892e+01,3.201174566320459292e+01,3.071796256608615394e+01,2.549999999807875284e+00,1.736885386803049824e+00,2.401182783300324530e+00
9.520000000000000000e+02,2.951569534850690246e+01,3.201748033363195134e+01,3.072264838048166169e+01,2.549999999803346018e+00,1.736542567375166879e+00,2.401045992723843003e+00
9.530000000000000000e+02,2.951947069116797806e+01,3.202322115150590776e+01,3.072733854789164099e+01,2.549999999798719941e+00,1.736200000526668452e+00,2.400909229922809640e+00
9.540000000000000000e+02,2.952324940303290290e+01,3.202896805640759936e+01,3.073203306114313804e+01,2.549999999793994387e+00,1.735857685870855427e+00,2.400772494877033481e+00
9.550000000000000000e+02,2.952703147362098690e+01,3.203472098969756843e+01,3.073673191313300279e+01,2.549999999789169358e+00,1.735515623021216092e+00,2.400635787566355095e+00
9.560000000000000000e+02,2.953081689252774922e+01,3.204047989443175481e+01,3.074143509682586739e+01,2.549999999784239524e+00,1.735173811591461890e+00,2.400499107970645696e+00
9.570000000000000000e+02,2.953460564942924194e+01,3.204624471528418184e+01,3.074614260525213183e+01,2.549999999779205773e+00,1.734832251195561614e+00,2.400362456069806694e+00
9.580000000000000000e+02,2.953839773408632041e+01,3.205201539847414693e+01,3.075085443150623021e+01,2.549999999774065884e+00,1.734490941447776713e+00,2.400225831843770585e+00
9.590000000000000000e+02,2.954219313634905220e+01,3.205779189169734167e+01,3.075557056874471584e+01,2.549999999768817194e+00,1.734149881962690598e+00,2.400089235272501398e+00
9.600000000000000000e+02,2.954599184616122898e+01,3.206357414406210893e+01,3.076029101018464473e+01,2.549999999763457037e+00,1.733809072355237513e+00,2.399952666335993356e+00
9.610000000000000000e+02,2.954979385356741517e+01,3.206925464684825755e+01,3.076501282899830159e+01,2.549999999757984526e+00,1.733468539964186261e+00,2.399816125133404920e+00
9.620000000000000000e+02,2.955359914870724936e+01,3.207485328870787811e+01,3.076973318091883414e+01,2.549999999752396995e+00,1.733128279455818044e+00,2.399679611762400189e+00
9.630000000000000000e+02,2.955740772183532528e+01,3.208040144286709960e+01,3.077445213886116449e+01,2.549999999746691337e+00,1.732788282384263967e+00,2.399543126201670429e+00
9.640000000000000000e+02,2.956121956331550038e+01,3.208591026612234032e+01,3.077916975476825812e+01,2.549999999740866663e+00,1.732448545490336000e+00,2.399406668430281275e+00
9.650000000000000000e+02,2.956503466362799415e+01,3.209138618347495964e+01,3.078388607071030236e+01,2.549999999734920753e+00,1.732109066729609959e+00,2.399270238427508417e+00
9.660000000000000000e+02,2.956885301337385741e+01,3.209683351317580957e+01,3.078860112259533111e+01,2.549999999728850941e+00,1.731769844599019947e+00,2.399133836172762102e+00
9.670000000000000000e+02,2.957267460327934572e+01,3.210225541269091565e+01,3.079331494200750896e+01,2.549999999722654564e+00,1.731430877894182485e+00,2.398997461645560936e+00
9.680000000000000000e+02,2.957649942420036382e+01,3.210765431808454196e+01,3.079802755728154651e+01,2.549999999716328958e+00,1.731092165596660681e+00,2.398861114825515006e+00
9.690000000000000000e+02,2.958032746712662586e+01,3.211303218079633837e+01,3.080273899419712080e+01,2.549999999709874565e+00,1.730753706813215498e+00,2.398724795692305012e+00
9.700000000000000000e+02,2.958415872318591866e+01,3.211839060795041689e+01,3.080744927645811515e+01,2.549999999703284725e+00,1.730415500739804990e+00,2.398588504225685369e+00
9.710000000000000000e+02,2.958799318364809139e+01,3.212373095184027960e+01,3.081215842604050792e+01,2.549999999696557662e+00,1.730077546638624453e+00,2.398452240405467784e+00
9.720000000000000000e+02,2.959183083992898489e+01,3.212905436967650274e+01,3.081686646345350766e+01,2.549999999689694707e+00,1.729739843822772238e+00,2.398316004211523023e+00
9.730000000000000000e+02,2.959567168359429701e+01,3.213436186571551190e+01,3.082157340794266531e+01,2.549999999682691865e+00,1.729402391645444403e+00,2.398179795623772037e+00
9.740000000000000000e+02,2.959951570636315665e+01,3.213965432148776813e+01,3.082627927765051723e+01,2.549999999675542472e+00,1.729065189492177579e+00,2.398043614622191733e+00
9.750000000000000000e+02,2.960336290011167293e+01,3.214493251830421627e+01,3.083098408974629123e+01,2.549999999668248751e+00,1.728728236775069593e+00,2.397907461186802536e+00
9.760000000000000000e+02,2.960721325687624272e+01,3.215019715451666116e+01,3.083568786053325894e+01,2.549999999660806260e+00,1.728391532928359675e+00,2.397771335297671058e+00
9.770000000000000000e+02,2.961106676885672329e+01,3.215544885885783799e+01,3.084039060553802614e+01,2.549999999653211891e+00,1.728055077404998974e+00,2.397635236934911873e+00
9.780000000000000000e+02,2.961492342841943071e+01,3.216068820085075686e+01,3.084509233958526764e+01,2.549999999645462978e+00,1.727718869673981583e+00,2.397499166078679078e+00
9.790000000000000000e+02,2.961878322809997499e+01,3.216591569932462846e+01,3.084979307686227301e+01,2.549999999637556414e+00,1.727382909218163842e+00,2.397363122709169847e+00
9.800000000000000000e+02,2.962264616060580735e+01,3.217113182929916348e+01,3.085449283097438311e+01,2.549999999629491310e+00,1.727047195532491086e+00,2.397227106806623098e+00
9.810000000000000000e+02,2.962651221881879948e+01,3.217633702759107450e+01,3.085919161499295527e+01,2.549999999621262781e+00,1.726711728122568568e+00,2.397091118351317274e+00
9.820000000000000000e+02,2.963038139579732189e+01,3.218153169744048370e+01,3.086388944149699043e+01,2.549999999612868162e+00,1.726376506503464192e+00,2.396955157323569452e+00
9.830000000000000000e+02,2.963425368477845367e+01,3.218671621248383019e+01,3.086858632261034074e+01,2.549999999604305678e+00,1.726041530198699991e+00,2.396819223703735346e+00
9.840000000000000000e+02,2.963812907917973050e+01,3.219189092006697450e+01,3.087328227003455083e+01,2.549999999595570443e+00,1.725706798739395031e+00,2.396683317472207531e+00
9.850000000000000000e+02,2.964200757260091734e+01,3.219705614406992567e+01,3.087797729507795097e+01,2.549999999586660238e+00,1.725372311663542213e+00,2.396547438609419878e+00
9.860000000000000000e+02,2.964588915882537989e+01,3.220221218729505352e+01,3.088267140868159188e+01,2.549999999577573728e+00,1.725038068515397649e+00,2.396411587095837792e+00
9.870000000000000000e+02,2.964977383182146298e+01,3.220735933357243397e+01,3.088736462144273531e+01,2.549999999568304254e+00,1.724704068844937765e+00,2.396275762911964868e+00
9.880000000000000000e+02,2.965366158574348887e+01,3.221249784956825835e+01,3.089205694363600330e+01,2.549999999558852259e+00,1.724370312207397449e+00,2.396139966038342006e+00
9.890000000000000000e+02,2.965755241493271654e+01,3.221762798637872294e+01,3.089674838523264100e+01,2.549999999549211971e+00,1.724036798162859707e+00,2.396004196455542079e+00
9.900000000000000000e+02,2.966144631391798470e+01,3.222274998092289877e+01,3.090143895591794987e+01,2.549999999539379392e+00,1.723703526275897735e+00,2.395868454144177928e+00
9.910000000000000000e+02,2.966534327741623756e+01,3.222786405715065428e+01,3.090612866510718248e+01,2.549999999529354522e+00,1.723370496115264494e+00,2.395732739084892593e+00
9.920000000000000000e+02,2.966924330033276647e+01,3.223297042712157889e+01,3.091081752195998078e+01,2.549999999519130256e+00,1.723037707253617601e+00,2.395597051258364640e+00
9.930000000000000000e+02,2.967314637776130937e+01,3.223806929197326809e+01,3.091550553539375557e+01,2.549999999508705706e+00,1.722705159267266417e+00,2.395461390645308164e+00
9.940000000000000000e+02,2.967705250498382696e+01,3.224316084277938188e+01,3.092019271409604642e+01,2.549999999498076431e+00,1.722372851735957333e+00,2.395325757226469676e+00
