time_s,heat_balance,moisture_balance,heat_quadrature_difference,moisture_quadrature_difference
1.058000000000000000e+03,5.418869916920918505e-11,4.197216519532326231e-12,9.545479741288391047e-17,4.231648981081808788e-18
1.059000000000000000e+03,5.431435858019926070e-11,4.197208060898254548e-12,9.555345062220540061e-17,4.235801103372271120e-18
1.060000000000000000e+03,5.448247388974455541e-11,4.197267271336756329e-12,9.565210383152687842e-17,4.235801103372271120e-18
1.061000000000000000e+03,5.462637175182995354e-11,4.197258812702684646e-12,9.575075704084835623e-17,4.237877164517502671e-18
1.062000000000000000e+03,5.473318978772155155e-11,4.197267271336756329e-12,9.587407355250020349e-17,4.247219439671042341e-18
1.063000000000000000e+03,5.485437751235492486e-11,4.197292647238970571e-12,9.612070657580391033e-17,4.247219439671042341e-18
1.064000000000000000e+03,5.492959228174801918e-11,4.197292647238970571e-12,9.629334969211649650e-17,4.247219439671042341e-18
1.065000000000000000e+03,5.501033385450333576e-11,4.197292647238970571e-12,9.634267629677723540e-17,4.247219439671042341e-18
1.066000000000000000e+03,5.509102518359172652e-11,4.197301105873042254e-12,9.637967125027279574e-17,4.255523684251967775e-18
1.067000000000000000e+03,5.516141656095961832e-11,4.197284188604898888e-12,9.642899785493353465e-17,4.256561714824582781e-18
1.068000000000000000e+03,5.531144415041038095e-11,4.197301105873042254e-12,9.682361069221945821e-17,4.256561714824582781e-18
1.069000000000000000e+03,5.542147778098545162e-11,4.197301105873042254e-12,9.702091711086241383e-17,4.258637775969813561e-18
1.070000000000000000e+03,5.560953982630166326e-11,4.197326481775257303e-12,9.707024371552315273e-17,4.266942020550737455e-18
1.071000000000000000e+03,5.572886853525865171e-11,4.197309564507113937e-12,9.725521848300092979e-17,4.266942020550737455e-18
1.072000000000000000e+03,5.589462239245827745e-11,4.197334940409328986e-12,9.735387169232240759e-17,4.266942020550737455e-18
1.073000000000000000e+03,5.599033657795851157e-11,4.197343399043400669e-12,9.752651480863500609e-17,4.275246265131662890e-18
1.074000000000000000e+03,5.611157454625881071e-11,4.197351857677472352e-12,9.777314783193870061e-17,4.275246265131662890e-18
1.075000000000000000e+03,5.618382493930308089e-11,4.197343399043400669e-12,9.779781113426907006e-17,4.279398387422125222e-18
1.076000000000000000e+03,5.628084546014347699e-11,4.197360316311544035e-12,9.789646434359056019e-17,4.279398387422125222e-18
1.077000000000000000e+03,5.634641344548615980e-11,4.197351857677472352e-12,9.797045425058166855e-17,4.279398387422125222e-18
1.078000000000000000e+03,5.643861057430134692e-11,4.197377233579687401e-12,9.806910745990314636e-17,4.287702632003049116e-18
1.079000000000000000e+03,5.648176988419357925e-11,4.197385692213759084e-12,9.821708727388536307e-17,4.291854754293511448e-18
1.080000000000000000e+03,5.650302295530465816e-11,4.197343399043400669e-12,9.831574048320684088e-17,4.291854754293511448e-18
1.081000000000000000e+03,5.606354160067443710e-11,4.279189142320866339e-12,9.851982840679355506e-17,4.294450084150483186e-18
1.082000000000000000e+03,5.621834233848348289e-11,4.279206059589009705e-12,9.864314491844540232e-17,4.294450084150483186e-18
1.083000000000000000e+03,5.638439765768467652e-11,4.279239894125296437e-12,9.876646143009724959e-17,4.294969099436791844e-18
1.084000000000000000e+03,5.658230746171902236e-11,4.279265270027511487e-12,9.886511463941872739e-17,4.297045160582021855e-18
1.085000000000000000e+03,5.672610483647056237e-11,4.279290645929726536e-12,9.893313140287669815e-17,4.297045160582021855e-18
1.086000000000000000e+03,5.694999061630733152e-11,4.279273728661583170e-12,9.917976442618040499e-17,4.301197282872484187e-18
1.087000000000000000e+03,5.716322473875510154e-11,4.279341397734156634e-12,9.929691511224967530e-17,4.305868420449254407e-18
1.088000000000000000e+03,5.738148322789579677e-11,4.279332939100084951e-12,9.949422153089263092e-17,4.310020542739716739e-18
1.089000000000000000e+03,5.745031705158888453e-11,4.279341397734156634e-12,9.960520639137929961e-17,4.314172665030179071e-18
1.090000000000000000e+03,5.738128225322808054e-11,4.279349856368228317e-12,9.964220134487484763e-17,4.318843802606949291e-18
1.091000000000000000e+03,5.733314882030985527e-11,4.279341397734156634e-12,9.965453299604002619e-17,4.319881833179564296e-18
1.092000000000000000e+03,5.729230071909636608e-11,4.279349856368228317e-12,9.974085455419632544e-17,4.321957894324795847e-18
1.093000000000000000e+03,5.713961021529835366e-11,4.279332939100084951e-12,9.993816097283929338e-17,4.326110016615258179e-18
1.094000000000000000e+03,5.697084173808297796e-11,4.279290645929726536e-12,1.000121508798303894e-16,4.330262138905720511e-18
1.095000000000000000e+03,5.687422316657801433e-11,4.279316021831941585e-12,1.000738091356563192e-16,4.330262138905720511e-18
1.096000000000000000e+03,5.680644445989044649e-11,4.279290645929726536e-12,1.001231357403170581e-16,4.334414261196182073e-18
1.097000000000000000e+03,5.670259080034766615e-11,4.279299104563798219e-12,1.002217889496385482e-16,4.342718505777107508e-18
1.098000000000000000e+03,5.654532812285909327e-11,4.279290645929726536e-12,1.003697687636207650e-16,4.342718505777107508e-18
1.099000000000000000e+03,5.639957124509731675e-11,4.279222976857153071e-12,1.004437586706118733e-16,4.346870628067569840e-18
1.100000000000000000e+03,5.630270145525770459e-11,4.279231435491224754e-12,1.007150549962459496e-16,4.355174872648493734e-18
1.101000000000000000e+03,5.623532469790556922e-11,4.279222976857153071e-12,1.008137082055674397e-16,4.355174872648493734e-18
1.102000000000000000e+03,5.617071134223454821e-11,4.279222976857153071e-12,1.009123614148888929e-16,4.359326994938956066e-18
1.103000000000000000e+03,5.605957235098702534e-11,4.279197600954938022e-12,1.010110146242103830e-16,4.367631239519881500e-18
1.104000000000000000e+03,5.592084958659534929e-11,4.279214518223081388e-12,1.010850045312014914e-16,4.371783361810343062e-18
1.105000000000000000e+03,5.578473949288399073e-11,4.279172225052722973e-12,1.012329843451837081e-16,4.371783361810343062e-18
1.106000000000000000e+03,5.567360050163646786e-11,4.279180683686794656e-12,1.013069742521748165e-16,4.371783361810343062e-18
1.107000000000000000e+03,5.558994479619925297e-11,4.279155307784579607e-12,1.014056274614963066e-16,4.371783361810343062e-18
1.108000000000000000e+03,5.551447880847151013e-11,4.279155307784579607e-12,1.017046700022520285e-16,4.371783361810343062e-18
