C,D4_over_D3
1.3492355754917751,0.19557814852984795
1.3649419796968087,0.19532810902980796
1.3808312216045637,0.19508126090882194
1.3969054296223495,0.1948375598669313
1.4131667569341926,0.19459696230101547
1.4296173817892599,0.19435942529200342
1.4462595077936382,0.19412490659235856
1.4630953642055182,0.19389336461383133
1.4801272062338076,0.19366475841547234
1.4973573153402191,0.19343904769190032
1.5147879995448856,0.19321619276181795
1.5324215937355179,0.19299615455677047
1.5502604599801759,0.19277889461013994
1.5683069878436711,0.19256437504637136
1.5865635947076528,0.19235255857042274
1.6050327260944293,0.19214340845743605
1.6237168559945454,0.19193688854262206
1.6426184871981857,0.19173296321135502
1.6617401516304278,0.19153159738947154
1.6810844106903984,0.19133275653376941
1.7006538555943853,0.1911364066227012
1.720451107722931,0.19094251414725824
1.7404788189719804,0.19075104610204047
1.7607396721081061,0.19056196997650812
1.7812363811278698,0.19037525374641021
1.8019716916213764,0.19019086586538653
1.8229483811400453,0.19000877525673901
1.8441692595686781,0.18982895130536792
1.8656371695018468,0.18965136384986972
1.8873549866246651,0.18947598317479269
1.9093256200979993,0.18930278000304671
1.9315520129481556,0.18913172548846346
1.954037142461104,0.18896279120850407
1.9767840205813005,0.1887959491571102
1.9997956943151367,0.18863117173769597
2.0230752461391028,0.18846843175627748
2.04662579441269,0.18830770241473588
2.0704504937961001,0.18814895730421247
2.0945525356728285,0.18799217039863184
2.1189351485771502,0.18783731604835024
2.1436015986265979,0.18768436897392693
2.1685551899594646,0.18753330426001544
2.1937992651773985,0.18738409734937181
2.2193372057931615,0.18723672403697783
2.245172432683582,0.18709116046427626
2.2713084065478006,0.18694738311351602
2.2977486283708353,0.18680536880220389
2.3244966398925446,0.18666509467766237
2.3515560240820621,0.18652653821168888
2.3789304056177345,0.18638967719531657
2.4066234513726674,0.18625448973367231
2.434638870905907,0.18612095424093175
2.4629804169593434,0.18598904943536762
2.4916518859604078,0.18585875433449056
2.5206571185306106,0.18573004825028
2.5499999999999998,0.18560291078450278
