time_h,surface_C,mean_C,global_max_C
34.583333333333336,0.056577236167583388,0.15121573832866433,0.19935394775241261
34.666666666666664,0.056538398712210128,0.15095309269615961,0.19895044825193325
34.75,0.056499924660106879,0.15069195600595753,0.19854938983230755
34.833333333333336,0.056461799097439945,0.15043231448703356,0.19815075030194101
34.916666666666664,0.056424014089058949,0.15017415478756277,0.19775450773102882
35,0.056386563809303486,0.14991746381873886,0.19736064044782481
35.083333333333336,0.056348730758568076,0.14966225972317648,0.1969691812425918
35.166666666666664,0.056311137553438424,0.14940856503820721,0.19658016183447016
35.25,0.056273865236075721,0.14915636770858937,0.19619355935260849
35.333333333333336,0.056236919947847783,0.14890565473564193,0.19580935120478296
35.416666666666664,0.056200301343795007,0.14865641303518884,0.19542751507401082
35.5,0.056164007229653347,0.14840862958018861,0.19504802891447817
35.583333333333336,0.056128034697071345,0.14816229144734758,0.19467087094698013
35.666666666666664,0.05609238052265627,0.1479173858384796,0.19429601965826201
35.75,0.056057041336476307,0.14767390008507436,0.1939234537897985
35.833333333333336,0.056022013702365758,0.1474318216563836,0.19355315234155474
35.916666666666664,0.055987294164989314,0.14719113815961365,0.19318509456517322
36,0.05595287927281594,0.14695183733994488,0.1928192599600112
36.083333333333336,0.055918765592463046,0.14671390707998808,0.19245562826945775
36.166666666666664,0.055884949718027058,0.14647733540074537,0.19209417948060042
36.25,0.05585142827620726,0.14624211045623864,0.19173489381351203
36.333333333333336,0.055818197930011658,0.14600822053622689,0.19137775172501933
36.416666666666664,0.055785255381020277,0.14577565406321583,0.19102273390267072
36.5,0.055752597370695822,0.14554439959059187,0.19066982126091966
36.583333333333336,0.055720220681137772,0.14531444580095196,0.19031899493778215
36.666666666666664,0.055688122135640172,0.14508578150642179,0.18997023629499984
36.75,0.055656298598469031,0.14485839564278849,0.18962352690758749
36.833333333333336,0.055624746975137286,0.14463227727189562,0.1892788485677438
36.916666666666664,0.055593464212062828,0.14440741557864689,0.1889361832794392
37,0.055562447296248249,0.14418379986899668,0.18859551325476603
37.083333333333336,0.055531693254901551,0.14396141956826028,0.18825682091087487
37.166666666666664,0.055501199155165132,0.14374026422158215,0.18792008887062966
37.25,0.055470962103294177,0.14352032348801036,0.18758529995227988
37.333333333333336,0.055440979244538273,0.14330158714296187,0.18725243717360213
37.416666666666664,0.055411247762488534,0.14308404507543065,0.18692148374698073
37.5,0.055381764878534696,0.14286768728601784,0.18659242307592361
37.583333333333336,0.055352527851339706,0.14265250388532977,0.18626523875222922
37.666666666666664,0.055323533976477678,0.14243848509470267,0.18593991455713382
37.75,0.055294780585524894,0.14222562124023283,0.18561643445099571
37.833333333333336,0.055266265045909424,0.14201390275540873,0.18529478257773979
37.916666666666664,0.055237984760243622,0.14180332017851402,0.18497494326032657
38,0.055209937165766748,0.14159386415073585,0.18465690099743806
38.083333333333336,0.055182119733825065,0.14138552541465366,0.18434064046083523
38.166666666666664,0.055154529969542287,0.14117829481524316,0.18402614649699375
38.25,0.055127165410908952,0.14097216329382942,0.18371340411671616
38.333333333333336,0.055100023628671654,0.14076712189093102,0.18340239849993131
38.416666666666664,0.055073102225702671,0.14056316174381978,0.18309311499146583
38.5,0.055046398836471958,0.14036027408471982,0.18278553909790443
38.583333333333336,0.05501991112656187,0.14015845023937318,0.18247965648509995
38.666666666666664,0.054993636792396772,0.13995768162832756,0.18217545298029261
38.75,0.054967573560345082,0.13975795976077734,0.18187291456158125
38.833333333333336,0.05494171918666637,0.13955927623764663,0.18157202736311437
38.916666666666664,0.054916071456924787,0.13936162274926744,0.18127277767109076
39,0.054890628185500168,0.13916499107367539,0.18097515192079688
39.083333333333336,0.054865387215141441,0.13896937307523471,0.18067913669423458
39.166666666666664,0.054840346416760097,0.13877476070620889,0.18038471872271589
39.25,0.054815503688543883,0.13858114600045993,0.18009188487613803
39.333333333333336,0.054790856955966312,0.1383885210767869,0.17980062216859061
39.416666666666664,0.054766404171240693,0.13819687813668929,0.1795109177545236
39.5,0.054742143312870875,0.13800620946276176,0.17922275892596271
39.583333333333336,0.054718072385241422,0.13781650741736348,0.17893613311022483
39.666666666666664,0.054694189418473059,0.13762776444446553,0.17865102787297529
39.75,0.054670492467544539,0.13743997306318753,0.17836743090726823
39.833333333333336,0.054646979612364185,0.13725312587139996,0.17808533003958105
39.916666666666664,0.054623648957258762,0.1370672155435447,0.17780471322609953
40,0.054600498630562641,0.13688223482913112,0.17752556855011206
40.083333333333336,0.054577526784240493,0.13669817655143371,0.17724788421978546
40.166666666666664,0.054554731593809434,0.1365150336096371,0.17697164857171424
40.25,0.054532111257426186,0.13633279897206685,0.17669685005948577
40.333333333333336,0.054509663996095678,0.13615146568030961,0.17642347726056756
40.416666666666664,0.054487388053112373,0.13597102684681842,0.17615151887224784
40.5,0.054465281693723853,0.13579147565363509,0.17588096370941841
40.583333333333336,0.054443343204774376,0.13561280535107945,0.17561180070234619
40.666666666666664,0.054421570894690192,0.13543500926018479,0.17534401890070231
40.75,0.054399963092526274,0.13525808076560245,0.17507760746161544
40.833333333333336,0.054378518148313723,0.13508201332026076,0.17481255565744591
40.916666666666664,0.05435723443244412,0.13490680044271372,0.17454885287131075
41,0.054336110335407091,0.13473243571610158,0.17428648859527449
41.083333333333336,0.054315144267450606,0.1345589127868177,0.17402545242809137
41.166666666666664,0.054294334658621983,0.13438622536721603,0.17376573407968077
41.25,0.05427367995778936,0.13421436722823696,0.17350732335875099
41.333333333333336,0.054253178633088525,0.13404333220448922,0.17325021018126047
41.416666666666664,0.054232829171282568,0.13387311419144268,0.17299438456569877
41.5,0.054212630077552275,0.13370370714456517,0.1727398366315776
41.583333333333336,0.054192579875173806,0.13353510507797181,0.1724865565971534
41.666666666666664,0.054172677105608816,0.1333673020673872,0.17223453478431658
41.75,0.054152920327512184,0.13320029224253171,0.17198376160585388
41.833333333333336,0.054133308117246939,0.13303406979252771,0.17173422757442688
41.916666666666664,0.054113839068245038,0.1328686289630292,0.17148592329776574
42,0.054094511790831898,0.13270396405546667,0.17123883947734536
42.083333333333336,0.054075324911922483,0.13254006942569574,0.17099296690611468
42.166666666666664,0.054056277075155472,0.1323769394871934,0.17074829647376513
42.25,0.054037366939894603,0.13221456870323581,0.1705048191536824
42.333333333333336,0.054018593181789594,0.13205295159256017,0.17026252601232761
42.416666666666664,0.053999954492153217,0.13189208272647757,0.17002140820441933
42.5,0.053981449577809634,0.1317319567282032,0.16978145697175684
42.583333333333336,0.053963077160807546,0.13157256827149744,0.1695426636409445
42.666666666666664,0.053944835978593238,0.13141391208408226,0.1693050196290147
42.75,0.053926724783011963,0.13125598293963683,0.16906851643011314
42.833333333333336,0.053908742340897819,0.13109877566366146,0.16883314562519156
42.916666666666664,0.053890887433477488,0.13094228513060518,0.16859889887723145
43,0.053873158856234608,0.13078650626326582,0.16836576793018654
43.083333333333336,0.053855555418638672,0.13063143403141725,0.16813374460669264
43.166666666666664,0.05383807594435247,0.13047706345543375,0.16790282081402197
43.25,0.053820719270238015,0.13032338959812315,0.16767298853053669
43.333333333333336,0.053803484246962976,0.13017040757075254,0.16744423981562429
43.416666666666664,0.053786369738437166,0.13001811253021142,0.16721656680499666
43.5,0.053769374621687981,0.12986649967847091,0.16698996170973504
43.583333333333336,0.053752497786603216,0.12971556426119168,0.16676441681397361
43.666666666666664,0.05373573813616922,0.12956530157154456,0.16653992448116661
43.75,0.053719094585484357,0.12941570694189744,0.1663164771403367
43.833333333333336,0.053702566062373086,0.12926677574997211,0.16609406729620022
43.916666666666664,0.05368615150685855,0.12911850341605499,0.16587268752456319
44,0.053669849871045498,0.12897088540250967,0.16565233047145597
44.083333333333336,0.053653660118875388,0.12882391721235947,0.16543298885078256
44.166666666666664,0.053637581226392061,0.12867759439329426,0.16521465545088182
44.25,0.05362161218076452,0.12853191252922391,0.1649973231205914
44.333333333333336,0.053605751980902609,0.12838686724654297,0.16478098477952546
44.416666666666664,0.053589999636966805,0.12824245421139552,0.1645656334135755
44.5,0.053574354170256265,0.12809866912923679,0.16435126207412959
44.583333333333336,0.053558814612974751,0.12795550774338657,0.16413786387567927
44.666666666666664,0.053543380008520901,0.12781296583921142,0.16392543200265666
44.75,0.053528049410521535,0.12767103923555589,0.16371395969533226
44.833333333333336,0.053512821883444653,0.12752972379109748,0.16350344026021657
44.916666666666664,0.053497696502146065,0.12738901540166753,0.16329386706566681
45,0.053482672351761372,0.12724890999985972,0.16308523354118817
45.083333333333336,0.053467748527481047,0.12710940355355119,0.16287753317499157
45.166666666666664,0.053452924134862835,0.12697049207024977,0.16267075952109
45.25,0.053438198288876054,0.12683217158841256,0.16246490618504517
45.333333333333336,0.053423570114509572,0.12669443818387821,0.16225996683447128
45.416666666666664,0.053409038746353533,0.12655728796724189,0.16205593519474507
45.5,0.05339460332849455,0.12642071708351069,0.16185280504838639
45.583333333333336,0.053380263014299739,0.12628472171059638,0.16165057023257529
45.666666666666664,0.053366016966744236,0.12614929806378344,0.16144922464643369
45.75,0.053351864357475888,0.12601444238701201,0.16124876223674603
45.833333333333336,0.053337804367407482,0.12588015095930899,0.16104917700843788
45.916666666666664,0.05332383618633605,0.12574642009224807,0.16085046302043796
46,0.053309959012839997,0.1256132461296447,0.1606526143851269
46.083333333333336,0.05329617205407252,0.12548062544603031,0.16045562526582902
46.166666666666664,0.053282474526094713,0.12534855445117596,0.16025948988417205
46.25,0.053268865652975152,0.125217029581458,0.16006420250597478
46.333333333333336,0.053255344667351434,0.12508604730616954,0.15986975745150764
46.416666666666664,0.05324191081009113,0.12495560412511635,0.15967614909158828
46.5,0.053228563330190007,0.12482569656834012,0.15948337184708036
46.583333333333336,0.053215301484572999,0.12469632119457144,0.15929142018635487
46.666666666666664,0.053202124538437832,0.12456747459583152,0.1591002886327651
46.75,0.053189031764362613,0.12443915338876507,0.15890997175050989
46.833333333333336,0.053176022442885267,0.12431135422104456,0.15872046415502719
46.916666666666664,0.053163095862156867,0.12418407376889182,0.15853176050897577
47,0.05315025131786353,0.12405730873692815,0.15834385552194594
47.083333333333336,0.053137488113029631,0.12393105585658466,0.1581567439478555
47.166666666666664,0.0531248055583751,0.12380531189079938,0.15797042059256836
47.25,0.053112202971409943,0.12368007362522292,0.15778488029957702
47.333333333333336,0.053099679677070896,0.12355533787489756,0.15760011796082829
47.416666666666664,0.053087235007325283,0.12343110148150901,0.15741612851227077
47.5,0.053074868301137459,0.1233073613134717,0.1572329069339535
47.583333333333336,0.053062578904268125,0.12318411426426168,0.1570504482473003
47.666666666666664,0.053050366169643211,0.123061357257204,0.15686874752286245
47.75,0.053038229456444319,0.12293908723659262,0.15668779986588974
47.833333333333336,0.053026168130781301,0.12281730117455381,0.15650760042743786
47.916666666666664,0.053014181565267077,0.12269599606811786,0.15632814439963
48,0.053002269139016303,0.12257516893948256,0.15614942701604914
48.083333333333336,0.052990430237443209,0.12245481683428788,0.15597144354892212
48.166666666666664,0.052978664252636941,0.12233493682645818,0.15579418931694897
48.25,0.052966970582466057,0.12221552600935233,0.15561765967094981
48.333333333333336,0.052955348631251432,0.12209658150261614,0.15544185000493715
48.416666666666664,0.052943797809344981,0.12197810044925,0.15526675575137777
48.5,0.052932317533141142,0.12186008001593336,0.15509237238168616
48.583333333333336,0.052920907224879063,0.12174251739129839,0.15491869540341302
48.666666666666664,0.052909566313022467,0.12162540979081063,0.15474572036812312
48.75,0.052898294231378234,0.1215087544479448,0.15457344285711155
48.833333333333336,0.052887090419766261,0.12139254862101996,0.15440185849242935
48.916666666666664,0.05287595432360577,0.12127678959027795,0.15423096293217028
49,0.052864885393935919,0.12116147465825308,0.15406075187104012
49.083333333333336,0.052853883087222678,0.12104660114804748,0.15389122103755268
49.166666666666664,0.052842946865742695,0.12093216640825101,0.15372236620195809
49.25,0.052832076196715712,0.12081816780413773,0.15355418316201916
49.333333333333336,0.052821270552968862,0.12070460272447829,0.15338666775398249
49.416666666666664,0.052810529412533058,0.12059146857864167,0.15321981584790978
49.5,0.052799852258670163,0.12047876279699678,0.15305362334830042
49.583333333333336,0.052789238579684455,0.12036648282919164,0.15288808619129954
49.666666666666664,0.052778687869310191,0.12025462614911296,0.15272320035267645
49.75,0.052768199625857354,0.12014319024609861,0.15255896183365336
49.833333333333336,0.052757773352868603,0.12003217263172367,0.1523953666718163
49.916666666666664,0.052747408558727643,0.119921570836935,0.15223241093650636
50,0.052737104756690641,0.11981138241247349,0.15207009072947705
50.083333333333336,0.052726861464702346,0.11970160492715909,0.15190840218211699
50.166666666666664,0.052716678205787029,0.11959223597289013,0.15174734146347971
50.25,0.052706554507206883,0.11948327315586746,0.15158690476615624
50.333333333333336,0.052696489901110539,0.1193747141033519,0.15142708831712234
50.416666666666664,0.052686483924154592,0.11926655646083877,0.15126788837320168
50.5,0.052676536117537399,0.11915879789249179,0.1511093012217429
50.583333333333336,0.052666646026820009,0.11905143607943508,0.15095132317785856
50.666666666666664,0.052656813202319942,0.11894446872479292,0.15079395059250719
50.75,0.052647037198281926,0.11883789354492053,0.15063717983840136
50.833333333333336,0.052637317573516799,0.11873170827613248,0.15048100732079092
50.916666666666664,0.052627653891037185,0.11862591067192217,0.15032542947300573
51,0.052618045718092359,0.11852049850339981,0.15017044275714025
51.083333333333336,0.052608492625993611,0.11841546955759305,0.15001604366131055
